;time;group_id;user;task_id;n_attempt;type;complete;pictures_matched;p_pictures_matched;shapes_used
420367;2019-09-09 14:08:36.133208-04:00;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;Square Cross-Sections;1;ws-check_solution;True;[True, False, False];33.33333333333333;{'pyramid-4': {'rotate': 0, 'scale': 0}, 'ramp-5': {'rotate': 0, 'scale': 0}, 'cylinder-6': {'rotate': 2, 'scale': 1}}
421050;2019-09-09 14:10:21.342317-04:00;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;Square Cross-Sections;1;ws-check_solution;True;[False, False, True];33.33333333333333;{'pyramid-4': {'rotate': 0, 'scale': 0}, 'ramp-5': {'rotate': 0, 'scale': 2}, 'cylinder-6': {'rotate': 2, 'scale': 3}}
420224;2019-09-09 14:13:05.626560-04:00;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'cylinder-7': {'rotate': 2, 'scale': 0}, 'pyramid-8': {'rotate': 0, 'scale': 0}, 'ramp-9': {'rotate': 14, 'scale': 0}}
2883;2019-09-10 13:47:41.963325-04:00;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;Angled Silhouette;1;ws-check_solution;True;[True, True, True];100.0;{'cube-1': {'rotate': 0, 'scale': 1}, 'pyramid-3': {'rotate': 0, 'scale': 0}, 'pyramid-4': {'rotate': 0, 'scale': 0}}
414855;2019-09-09 13:54:40.673886-04:00;cb71040b5bd1341a34afc24961536ebd;476c86cda40e6f3a762d65030a131dd2;Square Cross-Sections;1;ws-check_solution;False;[True, False, True];66.66666666666666;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}}
415799;2019-09-09 13:57:01.027789-04:00;cb71040b5bd1341a34afc24961536ebd;476c86cda40e6f3a762d65030a131dd2;Square Cross-Sections;2;ws-check_solution;True;[True, False, True];66.66666666666666;{'pyramid-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}, 'sphere-4': {'rotate': 0, 'scale': 0}}
417274;2019-09-09 14:00:39.862822-04:00;cb71040b5bd1341a34afc24961536ebd;476c86cda40e6f3a762d65030a131dd2;Square Cross-Sections;2;ws-check_solution;True;[False, False, False];0.0;{'sphere-5': {'rotate': 0, 'scale': 0}, 'pyramid-6': {'rotate': 0, 'scale': 0}, 'cone-7': {'rotate': 0, 'scale': 0}}
417608;2019-09-09 14:01:29.912872-04:00;cb71040b5bd1341a34afc24961536ebd;476c86cda40e6f3a762d65030a131dd2;Square Cross-Sections;2;ws-check_solution;True;[True, False, True];66.66666666666666;{'pyramid-8': {'rotate': 0, 'scale': 0}, 'ramp-9': {'rotate': 2, 'scale': 0}, 'sphere-10': {'rotate': 0, 'scale': 0}}
417926;2019-09-09 14:02:20.332239-04:00;cb71040b5bd1341a34afc24961536ebd;476c86cda40e6f3a762d65030a131dd2;Square Cross-Sections;2;ws-check_solution;True;[False, True, True];66.66666666666666;{'cube-11': {'rotate': 0, 'scale': 2}}
419920;2019-09-09 14:07:27.944389-04:00;cb71040b5bd1341a34afc24961536ebd;476c86cda40e6f3a762d65030a131dd2;Square Cross-Sections;2;ws-check_solution;True;[True, True, True];100.0;{'cylinder-15': {'rotate': 2, 'scale': 0}, 'pyramid-17': {'rotate': 0, 'scale': 0}, 'ramp-18': {'rotate': 2, 'scale': 0}}
419954;2019-09-09 14:07:32.958131-04:00;cb71040b5bd1341a34afc24961536ebd;476c86cda40e6f3a762d65030a131dd2;Square Cross-Sections;2;ws-check_solution;True;[True, True, True];100.0;{'cylinder-15': {'rotate': 2, 'scale': 0}, 'pyramid-17': {'rotate': 0, 'scale': 0}, 'ramp-18': {'rotate': 2, 'scale': 0}}
424970;2019-09-09 21:04:29.626881-04:00;cb71040b5bd1341a34afc24961536ebd;476c86cda40e6f3a762d65030a131dd2;Square Cross-Sections;3;ws-check_solution;True;[True, True, True];100.0;{'cylinder-1': {'rotate': 2, 'scale': 0}, 'pyramid-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}}
421372;2019-09-09 14:11:10.902207-04:00;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Square Cross-Sections;1;ws-check_solution;True;[False, False, True];33.33333333333333;{'ramp-2': {'rotate': 0, 'scale': 0}, 'cylinder-3': {'rotate': 0, 'scale': 0}, 'pyramid-4': {'rotate': 0, 'scale': 0}}
421459;2019-09-09 14:11:23.850129-04:00;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Square Cross-Sections;1;ws-check_solution;True;[False, False, True];33.33333333333333;{'ramp-2': {'rotate': 2, 'scale': 0}, 'cylinder-3': {'rotate': 0, 'scale': 0}, 'pyramid-4': {'rotate': 0, 'scale': 0}}
421801;2019-09-09 14:12:17.309317-04:00;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Square Cross-Sections;1;ws-check_solution;True;[True, False, True];66.66666666666666;{'pyramid-5': {'rotate': 0, 'scale': 0}, 'ramp-6': {'rotate': 2, 'scale': 0}, 'sphere-7': {'rotate': 0, 'scale': 0}}
422330;2019-09-09 14:13:37.904006-04:00;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Square Cross-Sections;1;ws-check_solution;True;[False, True, False];33.33333333333333;{'pyramid-5': {'rotate': 0, 'scale': 0}, 'ramp-6': {'rotate': 2, 'scale': 8}, 'sphere-7': {'rotate': 0, 'scale': 0}}
1607;2019-09-10 13:44:20.918141-04:00;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Square Cross-Sections;1;ws-check_solution;True;[True, False, True];66.66666666666666;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 8, 'scale': 0}}
1825;2019-09-10 13:44:54.123231-04:00;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 8, 'scale': 0}, 'cylinder-4': {'rotate': 2, 'scale': 0}}
14034;2019-09-11 13:27:28.376821-04:00;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Angled Silhouette;1;ws-check_solution;False;[False, False, False];0.0;{'cube-1': {'rotate': 1, 'scale': 7}, 'pyramid-2': {'rotate': 5, 'scale': 0}, 'pyramid-3': {'rotate': 7, 'scale': 0}}
417798;2019-09-09 14:02:00.444015-04:00;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;Square Cross-Sections;1;ws-check_solution;True;[True, False, True];66.66666666666666;{'sphere-1': {'rotate': 0, 'scale': 0}, 'ramp-2': {'rotate': 2, 'scale': 0}, 'pyramid-3': {'rotate': 0, 'scale': 0}}
419033;2019-09-09 14:05:07.925057-04:00;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'pyramid-5': {'rotate': 0, 'scale': 0}, 'ramp-7': {'rotate': 2, 'scale': 0}, 'cylinder-8': {'rotate': 2, 'scale': 0}}
2511;2019-09-10 13:46:43.313993-04:00;cb71040b5bd1341a34afc24961536ebd;3c32dab9a9041d872c3d1dc527a8caee;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'pyramid-1': {'rotate': 2, 'scale': 0}, 'cylinder-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 12, 'scale': 0}}
412176;2019-09-09 13:48:06.662528-04:00;cb71040b5bd1341a34afc24961536ebd;a7cd72c73f26587b48a0800d7e3d1fa6;Square Cross-Sections;1;ws-check_solution;True;[True, False, True];66.66666666666666;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}}
412725;2019-09-09 13:49:27.050249-04:00;cb71040b5bd1341a34afc24961536ebd;a7cd72c73f26587b48a0800d7e3d1fa6;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'pyramid-1': {'rotate': 0, 'scale': 2}, 'ramp-3': {'rotate': 2, 'scale': 5}, 'cylinder-4': {'rotate': 2, 'scale': 0}}
419798;2019-09-09 14:07:10.371141-04:00;cb71040b5bd1341a34afc24961536ebd;b25afda10342aa07780ccf349f6f3015;Square Cross-Sections;1;ws-check_solution;True;[False, False, True];33.33333333333333;{'sphere-1': {'rotate': 0, 'scale': 0}, 'ramp-2': {'rotate': 2, 'scale': 0}, 'pyramid-3': {'rotate': 0, 'scale': 0}}
419984;2019-09-09 14:07:37.361221-04:00;cb71040b5bd1341a34afc24961536ebd;b25afda10342aa07780ccf349f6f3015;Square Cross-Sections;1;ws-check_solution;True;[False, False, False];0.0;{'sphere-1': {'rotate': 0, 'scale': 0}, 'ramp-2': {'rotate': 2, 'scale': 0}, 'pyramid-3': {'rotate': 0, 'scale': 0}}
420293;2019-09-09 14:08:22.906785-04:00;cb71040b5bd1341a34afc24961536ebd;b25afda10342aa07780ccf349f6f3015;Square Cross-Sections;1;ws-check_solution;True;[False, True, True];66.66666666666666;{'cube-4': {'rotate': 0, 'scale': 2}}
421861;2019-09-09 14:12:26.022708-04:00;cb71040b5bd1341a34afc24961536ebd;b25afda10342aa07780ccf349f6f3015;Square Cross-Sections;1;ws-check_solution;True;[False, False, False];0.0;{'pyramid-6': {'rotate': 2, 'scale': 0}, 'sphere-8': {'rotate': 1, 'scale': 0}, 'ramp-9': {'rotate': 2, 'scale': 0}}
422545;2019-09-09 14:14:10.282879-04:00;cb71040b5bd1341a34afc24961536ebd;b25afda10342aa07780ccf349f6f3015;Square Cross-Sections;1;ws-check_solution;True;[False, True, True];66.66666666666666;{'pyramid-10': {'rotate': 2, 'scale': 0}, 'cylinder-11': {'rotate': 0, 'scale': 0}, 'ramp-12': {'rotate': 14, 'scale': 0}}
3583;2019-09-10 13:49:34.747779-04:00;cb71040b5bd1341a34afc24961536ebd;b25afda10342aa07780ccf349f6f3015;Square Cross-Sections;1;ws-check_solution;True;[False, True, True];66.66666666666666;{'cylinder-1': {'rotate': 4, 'scale': 0}, 'ramp-2': {'rotate': 2, 'scale': 0}, 'pyramid-3': {'rotate': 0, 'scale': 0}}
4047;2019-09-10 13:50:44.849828-04:00;cb71040b5bd1341a34afc24961536ebd;b25afda10342aa07780ccf349f6f3015;Square Cross-Sections;1;ws-check_solution;True;[False, True, True];66.66666666666666;{'cylinder-1': {'rotate': 4, 'scale': 0}, 'ramp-2': {'rotate': 2, 'scale': 0}, 'pyramid-3': {'rotate': 0, 'scale': 0}}
4185;2019-09-10 13:51:05.388912-04:00;cb71040b5bd1341a34afc24961536ebd;b25afda10342aa07780ccf349f6f3015;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'cylinder-1': {'rotate': 4, 'scale': 0}, 'ramp-2': {'rotate': 6, 'scale': 0}, 'pyramid-3': {'rotate': 0, 'scale': 0}}
13954;2019-09-11 13:26:31.461634-04:00;cb71040b5bd1341a34afc24961536ebd;b25afda10342aa07780ccf349f6f3015;Angled Silhouette;1;ws-check_solution;False;[False, False, False];0.0;{'cube-2': {'rotate': 0, 'scale': 1}, 'pyramid-3': {'rotate': 2, 'scale': 0}}
14022;2019-09-11 13:27:01.912451-04:00;cb71040b5bd1341a34afc24961536ebd;b25afda10342aa07780ccf349f6f3015;Angled Silhouette;1;ws-check_solution;False;[False, True, False];33.33333333333333;{'cube-2': {'rotate': 0, 'scale': 2}, 'pyramid-3': {'rotate': 2, 'scale': 0}}
526;2019-09-10 13:41:38.558537-04:00;cb71040b5bd1341a34afc24961536ebd;ac5b8161e38c3ac6753b0654de52823b;Square Cross-Sections;1;ws-check_solution;True;[False, False, True];33.33333333333333;{'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 6, 'scale': 0}, 'pyramid-4': {'rotate': 2, 'scale': 0}}
1241;2019-09-10 13:43:25.989923-04:00;cb71040b5bd1341a34afc24961536ebd;ac5b8161e38c3ac6753b0654de52823b;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'ramp-3': {'rotate': 8, 'scale': 0}, 'pyramid-4': {'rotate': 6, 'scale': 0}, 'cylinder-5': {'rotate': 0, 'scale': 0}}
1459;2019-09-10 13:43:58.423909-04:00;cb71040b5bd1341a34afc24961536ebd;ac5b8161e38c3ac6753b0654de52823b;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'ramp-3': {'rotate': 8, 'scale': 0}, 'pyramid-4': {'rotate': 6, 'scale': 0}, 'cylinder-5': {'rotate': 0, 'scale': 0}}
419486;2019-09-09 14:06:21.153818-04:00;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Square Cross-Sections;1;ws-check_solution;False;[True, False, True];66.66666666666666;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}}
420512;2019-09-09 14:08:58.890525-04:00;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Square Cross-Sections;1;ws-check_solution;False;[False, False, True];33.33333333333333;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 1}}
420661;2019-09-09 14:09:21.492425-04:00;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Square Cross-Sections;1;ws-check_solution;False;[True, False, True];66.66666666666666;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 2}}
7890;2019-09-10 14:00:26.069238-04:00;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Angled Silhouette;1;ws-check_solution;False;[False, False, False];0.0;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'cone-2': {'rotate': 0, 'scale': 0}}
8283;2019-09-10 14:01:25.117652-04:00;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Angled Silhouette;1;ws-check_solution;False;[False, False, False];0.0;{'cube-3': {'rotate': 0, 'scale': 1}, 'ramp-4': {'rotate': 20, 'scale': 0}}
10848;2019-09-10 14:09:19.923100-04:00;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Angled Silhouette;1;ws-check_solution;False;[False, False, False];0.0;{'cube-3': {'rotate': 0, 'scale': 1}, 'ramp-4': {'rotate': 28, 'scale': 0}}
419647;2019-09-09 14:06:45.999101-04:00;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;Square Cross-Sections;1;ws-check_solution;True;[False, False, True];33.33333333333333;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}}
420114;2019-09-09 14:07:56.678112-04:00;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;Square Cross-Sections;1;ws-check_solution;True;[False, False, False];0.0;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 6}}
420514;2019-09-09 14:08:59.175298-04:00;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'cylinder-5': {'rotate': 2, 'scale': 0}, 'ramp-6': {'rotate': 2, 'scale': 0}}
411992;2019-09-09 13:47:35.392565-04:00;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Square Cross-Sections;1;ws-check_solution;False;[False, False, True];33.33333333333333;{'sphere-1': {'rotate': 0, 'scale': 0}, 'ramp-2': {'rotate': 2, 'scale': 0}, 'pyramid-3': {'rotate': 0, 'scale': 0}}
413276;2019-09-09 13:50:49.236556-04:00;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Square Cross-Sections;1;ws-check_solution;False;[True, False, True];66.66666666666666;{'sphere-1': {'rotate': 0, 'scale': 0}, 'ramp-2': {'rotate': 2, 'scale': 2}, 'pyramid-3': {'rotate': 0, 'scale': 0}}
414100;2019-09-09 13:52:49.460192-04:00;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Square Cross-Sections;1;ws-check_solution;False;[True, False, True];66.66666666666666;{'ramp-2': {'rotate': 2, 'scale': 6}, 'pyramid-3': {'rotate': 0, 'scale': 0}, 'cone-5': {'rotate': 2, 'scale': 0}}
415768;2019-09-09 13:56:56.471389-04:00;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Square Cross-Sections;2;ws-check_solution;True;[True, True, True];100.0;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'cylinder-2': {'rotate': 2, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}}
1601;2019-09-10 13:44:20.038066-04:00;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Angled Silhouette;1;ws-check_solution;True;[False, True, True];66.66666666666666;{'cube-1': {'rotate': 0, 'scale': 3}, 'cone-3': {'rotate': 2, 'scale': 0}, 'cone-4': {'rotate': 2, 'scale': 0}}
1849;2019-09-10 13:44:57.753747-04:00;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Angled Silhouette;1;ws-snapshot;True;;;{'cube-1': {'rotate': 0, 'scale': 3}, 'pyramid-5': {'rotate': 2, 'scale': 0}, 'pyramid-6': {'rotate': 2, 'scale': 0}}
1880;2019-09-10 13:45:02.261788-04:00;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Angled Silhouette;1;ws-snapshot;True;;;{'cube-1': {'rotate': 0, 'scale': 3}, 'pyramid-5': {'rotate': 2, 'scale': 0}, 'pyramid-6': {'rotate': 2, 'scale': 0}}
1973;2019-09-10 13:45:16.608577-04:00;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Angled Silhouette;1;ws-check_solution;True;[True, True, True];100.0;{'cube-1': {'rotate': 0, 'scale': 3}, 'pyramid-5': {'rotate': 2, 'scale': 0}, 'pyramid-6': {'rotate': 2, 'scale': 0}}
14700;2019-09-11 13:34:52.686499-04:00;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Not Bird;1;ws-check_solution;True;[False, True, True];66.66666666666666;{'cylinder-1': {'rotate': 0, 'scale': 1}, 'cylinder-3': {'rotate': 0, 'scale': 0}, 'cone-4': {'rotate': 2, 'scale': 0}}
14720;2019-09-11 13:35:27.194161-04:00;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Not Bird;1;ws-check_solution;True;[True, True, True];100.0;{'cylinder-1': {'rotate': 0, 'scale': 1}, 'cylinder-3': {'rotate': 2, 'scale': 0}, 'cone-4': {'rotate': 2, 'scale': 0}}
417859;2019-09-09 14:02:10.224245-04:00;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;Square Cross-Sections;1;ws-check_solution;False;[False, False, False];0.0;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 0, 'scale': 0}}
420190;2019-09-09 14:08:07.690739-04:00;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;Square Cross-Sections;1;ws-check_solution;False;[False, False, False];0.0;{'cube-5': {'rotate': 2, 'scale': 0}, 'cylinder-6': {'rotate': 2, 'scale': 0}, 'ramp-7': {'rotate': 6, 'scale': 0}}
421803;2019-09-09 14:12:17.608650-04:00;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;Square Cross-Sections;1;ws-snapshot;False;;;{'pyramid-10': {'rotate': 2, 'scale': 0}, 'cylinder-11': {'rotate': 0, 'scale': 0}, 'ramp-12': {'rotate': 2, 'scale': 0}}
422390;2019-09-09 14:13:46.783458-04:00;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;Square Cross-Sections;1;ws-snapshot;False;;;{'pyramid-10': {'rotate': 2, 'scale': 0}, 'sphere-13': {'rotate': 0, 'scale': 0}, 'ramp-16': {'rotate': 2, 'scale': 0}}
422642;2019-09-09 14:14:26.944569-04:00;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;Square Cross-Sections;1;ws-check_solution;False;[True, False, True];66.66666666666666;{'pyramid-10': {'rotate': 2, 'scale': 0}, 'sphere-13': {'rotate': 0, 'scale': 0}, 'ramp-17': {'rotate': 4, 'scale': 0}}
422682;2019-09-09 14:14:33.314649-04:00;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;Square Cross-Sections;1;ws-snapshot;False;;;{'pyramid-10': {'rotate': 2, 'scale': 0}, 'sphere-13': {'rotate': 0, 'scale': 0}, 'ramp-17': {'rotate': 4, 'scale': 0}}
428241;2019-09-10 13:39:07.447300-04:00;cb71040b5bd1341a34afc24961536ebd;3a614ffabbc581c7298ad2d92ab1d137;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'ramp-1': {'rotate': 2, 'scale': 0}, 'cylinder-2': {'rotate': 2, 'scale': 0}, 'pyramid-3': {'rotate': 0, 'scale': 0}}
427782;2019-09-10 13:37:58.702208-04:00;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'cylinder-2': {'rotate': 2, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}}
8695;2019-09-10 14:02:26.758125-04:00;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;Angled Silhouette;1;ws-check_solution;True;[True, True, True];100.0;{'cube-1': {'rotate': 0, 'scale': 1}, 'pyramid-2': {'rotate': 2, 'scale': 0}, 'pyramid-3': {'rotate': 2, 'scale': 0}}
2001;2019-09-10 13:45:20.836800-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}}
413214;2019-09-10 13:45:23.010348-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}}
2249;2019-09-10 13:46:02.796915-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'cube-4': {'rotate': 0, 'scale': 2}}
2386;2019-09-10 13:46:23.923490-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'cube-4': {'rotate': 0, 'scale': 4}}
2403;2019-09-10 13:46:26.489038-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'cube-4': {'rotate': 0, 'scale': 4}}
2420;2019-09-10 13:46:29.205936-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-check_solution;True;[False, False, True];33.33333333333333;{'cube-4': {'rotate': 0, 'scale': 4}}
2437;2019-09-10 13:46:31.845298-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-check_solution;True;[False, False, True];33.33333333333333;{'cube-4': {'rotate': 0, 'scale': 4}}
2484;2019-09-10 13:46:39.109609-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'cube-4': {'rotate': 0, 'scale': 6}}
2514;2019-09-10 13:46:43.768521-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'cube-4': {'rotate': 0, 'scale': 7}}
2581;2019-09-10 13:46:54.705679-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'cube-4': {'rotate': 0, 'scale': 9}}
2695;2019-09-10 13:47:12.379021-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'cube-4': {'rotate': 0, 'scale': 10}}
2795;2019-09-10 13:47:27.726172-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'cube-4': {'rotate': 0, 'scale': 11}}
2860;2019-09-10 13:47:38.412482-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'cube-4': {'rotate': 0, 'scale': 12}}
2877;2019-09-10 13:47:41.033504-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'cube-4': {'rotate': 0, 'scale': 12}}
2946;2019-09-10 13:47:51.983132-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'cube-4': {'rotate': 1, 'scale': 12}}
2964;2019-09-10 13:47:54.997764-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'cube-4': {'rotate': 1, 'scale': 12}}
2980;2019-09-10 13:47:57.412046-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'cube-4': {'rotate': 1, 'scale': 12}}
3047;2019-09-10 13:48:07.941870-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'cube-4': {'rotate': 4, 'scale': 12}}
3404;2019-09-10 13:49:06.701473-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'pyramid-5': {'rotate': 0, 'scale': 0}, 'sphere-6': {'rotate': 0, 'scale': 0}, 'ramp-7': {'rotate': 2, 'scale': 0}}
3766;2019-09-10 13:50:02.684319-04:00;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;1;ws-snapshot;True;;;{'pyramid-5': {'rotate': 0, 'scale': 2}, 'sphere-6': {'rotate': 0, 'scale': 3}, 'ramp-7': {'rotate': 2, 'scale': 2}}
