;id;time;type;data;session_id;group;user;group_user_id
406391;274657;2019-09-09 17:33:42.774666+00:00;ws-rotate_shape;"{""timeStamp"": 145.28343200683594, ""screenPos"": {""x"": 0.503125011920929, ""y"": 0.4555555582046509}, ""actionIndex"": 41, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": 1, ""y"": 0, ""z"": 0}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406407;274674;2019-09-09 17:33:45.622404+00:00;ws-rotate_shape;"{""timeStamp"": 146.5974578857422, ""screenPos"": {""x"": 0.5874999761581421, ""y"": 0.3499999940395355}, ""actionIndex"": 42, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": 0, ""y"": 0, ""z"": -1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406424;274691;2019-09-09 17:33:48.063862+00:00;ws-rotate_shape;"{""timeStamp"": 148.996337890625, ""screenPos"": {""x"": 0.42916667461395264, ""y"": 0.2074074000120163}, ""actionIndex"": 43, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": 0, ""y"": 2, ""z"": 0}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406484;274753;2019-09-09 17:33:57.275397+00:00;ws-check_solution;"{""timeStamp"": 165.70327758789062, ""screenPos"": {""x"": 0.9468749761581421, ""y"": 0.06481481343507767}, ""actionIndex"": 44, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""correct"": [false, false]}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406503;274772;2019-09-09 17:34:00.355093+00:00;ws-deselect_shape;"{""timeStamp"": 168.20909118652344, ""screenPos"": {""x"": 0.518750011920929, ""y"": 0.2351851910352707}, ""actionIndex"": 45, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [], ""prevSelection"": [2], ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406519;274788;2019-09-09 17:34:02.883814+00:00;ws-select_shape;"{""timeStamp"": 169.01898193359375, ""screenPos"": {""x"": 0.5052083134651184, ""y"": 0.3018518388271332}, ""actionIndex"": 46, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [2], ""prevSelection"": [], ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406535;274804;2019-09-09 17:34:05.299192+00:00;ws-rotate_shape;"{""timeStamp"": 169.69158935546875, ""screenPos"": {""x"": 0.5010416507720947, ""y"": 0.28518518805503845}, ""actionIndex"": 47, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": -1, ""y"": 0, ""z"": 0}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406548;274817;2019-09-09 17:34:07.541905+00:00;ws-rotate_shape;"{""timeStamp"": 170.3183135986328, ""screenPos"": {""x"": 0.5010416507720947, ""y"": 0.28518518805503845}, ""actionIndex"": 48, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": -1, ""y"": 0, ""z"": 0}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406564;274831;2019-09-09 17:34:09.557470+00:00;ws-rotate_shape;"{""timeStamp"": 170.9661865234375, ""screenPos"": {""x"": 0.5010416507720947, ""y"": 0.28518518805503845}, ""actionIndex"": 49, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": -1, ""y"": 0, ""z"": 0}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406580;274848;2019-09-09 17:34:12.109262+00:00;ws-rotate_shape;"{""timeStamp"": 174.4944305419922, ""screenPos"": {""x"": 0.5052083134651184, ""y"": 0.3203703761100769}, ""actionIndex"": 50, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": -1, ""y"": 0, ""z"": 0}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406621;274888;2019-09-09 17:34:17.970343+00:00;ws-cancel_submit;"{""timeStamp"": 185.48226928710938, ""screenPos"": {""x"": 0.8364583253860474, ""y"": 0.05925925821065903}, ""actionIndex"": 51, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406636;274903;2019-09-09 17:34:20.177009+00:00;ws-rotate_shape;"{""timeStamp"": 187.20652770996094, ""screenPos"": {""x"": 0.49687498807907104, ""y"": 0.44999998807907104}, ""actionIndex"": 52, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": 1, ""y"": 0, ""z"": 0}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406652;274920;2019-09-09 17:34:22.964377+00:00;ws-rotate_shape;"{""timeStamp"": 188.09803771972656, ""screenPos"": {""x"": 0.49687498807907104, ""y"": 0.44999998807907104}, ""actionIndex"": 53, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": 1, ""y"": 0, ""z"": 0}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406737;275004;2019-09-09 17:34:35.604899+00:00;ws-check_solution;"{""timeStamp"": 204.5125732421875, ""screenPos"": {""x"": 0.878125011920929, ""y"": 0.3888888955116272}, ""actionIndex"": 54, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""correct"": [false, false]}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406806;275072;2019-09-09 17:34:46.024747+00:00;ws-rotate_shape;"{""timeStamp"": 214.7211151123047, ""screenPos"": {""x"": 0.550000011920929, ""y"": 0.3740740716457367}, ""actionIndex"": 55, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": 0, ""y"": 0, ""z"": -2}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406815;275081;2019-09-09 17:34:47.305562+00:00;ws-rotate_shape;"{""timeStamp"": 215.85284423828125, ""screenPos"": {""x"": 0.44583332538604736, ""y"": 0.3740740716457367}, ""actionIndex"": 56, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": 0, ""y"": 0, ""z"": 2}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406828;275095;2019-09-09 17:34:49.492922+00:00;ws-deselect_shape;"{""timeStamp"": 217.5293426513672, ""screenPos"": {""x"": 0.559374988079071, ""y"": 0.3314814865589142}, ""actionIndex"": 57, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [], ""prevSelection"": [2], ""input"": ""ClickNothing""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406841;275108;2019-09-09 17:34:51.659741+00:00;ws-select_shape;"{""timeStamp"": 218.4231414794922, ""screenPos"": {""x"": 0.5093749761581421, ""y"": 0.2777777910232544}, ""actionIndex"": 58, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [2], ""prevSelection"": [], ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406857;275123;2019-09-09 17:34:53.803553+00:00;ws-rotate_shape;"{""timeStamp"": 219.35577392578125, ""screenPos"": {""x"": 0.5885416865348816, ""y"": 0.3481481373310089}, ""actionIndex"": 59, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": 0, ""y"": 0, ""z"": -2}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406846;275136;2019-09-09 17:34:55.639138+00:00;ws-rotate_shape;"{""timeStamp"": 224.3792266845703, ""screenPos"": {""x"": 0.4177083373069763, ""y"": 0.3499999940395355}, ""actionIndex"": 60, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": 0, ""y"": 0, ""z"": 2}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406883;275150;2019-09-09 17:34:57.775643+00:00;ws-deselect_shape;"{""timeStamp"": 225.4813232421875, ""screenPos"": {""x"": 0.5562499761581421, ""y"": 0.192592591047287}, ""actionIndex"": 61, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [], ""prevSelection"": [2], ""input"": ""ClickNothing""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406897;275164;2019-09-09 17:34:59.895931+00:00;ws-select_shape;"{""timeStamp"": 227.01649475097656, ""screenPos"": {""x"": 0.5270833373069763, ""y"": 0.2759259343147278}, ""actionIndex"": 62, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [2], ""prevSelection"": [], ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406909;275176;2019-09-09 17:35:01.668267+00:00;ws-rotate_shape;"{""timeStamp"": 227.74095153808594, ""screenPos"": {""x"": 0.5062500238418579, ""y"": 0.20555555820465088}, ""actionIndex"": 63, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": -1, ""y"": 0, ""z"": 0}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406923;275190;2019-09-09 17:35:03.689486+00:00;ws-rotate_shape;"{""timeStamp"": 229.08404541015625, ""screenPos"": {""x"": 0.5677083134651184, ""y"": 0.18518517911434174}, ""actionIndex"": 64, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 2, ""rotationOffset"": {""x"": 0, ""y"": -1, ""z"": 0}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406935;275202;2019-09-09 17:35:05.381506+00:00;ws-deselect_shape;"{""timeStamp"": 232.0320281982422, ""screenPos"": {""x"": 0.9479166865348816, ""y"": 0.10000000149011612}, ""actionIndex"": 65, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [], ""prevSelection"": [2], ""input"": ""ClickNothing""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406993;275260;2019-09-09 17:35:13.885201+00:00;ws-check_solution;"{""timeStamp"": 242.972412109375, ""screenPos"": {""x"": 0.9281250238418579, ""y"": 0.07037036865949631}, ""actionIndex"": 66, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""correct"": [true, true]}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
407001;275268;2019-09-09 17:35:15.143860+00:00;ws-puzzle_complete;"{""timeStamp"": 242.972412109375, ""screenPos"": {""x"": 0.9281250238418579, ""y"": 0.07037036865949631}, ""actionIndex"": 67, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""task_id"": ""3. Rotate a Pyramid"", ""set_id"": ""Basic""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
407011;275278;2019-09-09 17:35:16.680337+00:00;ws-exit_to_menu;"{""timeStamp"": 245.73353576660156, ""screenPos"": {""x"": 0.7114583253860474, ""y"": 0.2240740805864334}, ""actionIndex"": 68, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
407029;275296;2019-09-09 17:35:19.373383+00:00;ws-start_level;"{""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""task_id"": ""4. Match Silhouettes"", ""set_id"": ""Basic"", ""fullscreen"": false, ""resolution"": {""x"": 960, ""y"": 540}, ""conditions"": ""{\""shapeLimits\"":[-1,-1,-1,0,0,0,0],\""allowScale\"":false,\""allowRotate\"":false,\""gridDim\"":4,\""tutorialData\"":[{\""conditionString\"":\""OnStart\"",\""conditionArg\"":0,\""objString\"":\""TutorialCard1\"",\""objectArg\"":\""See the CUBE in the top-right? Click it to see different angles.\"",\""persistRuleString\"":\""Always\"",\""persistArg\"":0.0},{\""conditionString\"":\""OnGreaterThanXObjects\"",\""conditionArg\"":0,\""objString\"":\""TutorialCard2\"",\""objectArg\"":\""Under the SUBMIT button, click the button with ARROWS to play in full screen.\"",\""persistRuleString\"":\""Always\"",\""persistArg\"":0.0},{\""conditionString\"":\""OnGreaterThanXObjects\"",\""conditionArg\"":1,\""objString\"":\""TutorialCard3\"",\""objectArg\"":\""The CAMERA on the right helps you see your creation as a flat silhouette.\"",\""persistRuleString\"":\""Always\"",\""persistArg\"":0.0},{\""conditionString\"":\""OnGreaterThanXObjects\"",\""conditionArg\"":2,\""objString\"":\""TutorialCard4\"",\""objectArg\"":\""Click the TRASH CAN to delete objects.\"",\""persistRuleString\"":\""WhileGreaterThanXObjects\"",\""persistArg\"":2.0},{\""conditionString\"":\""OnEnterDeleteMode\"",\""conditionArg\"":0,\""objString\"":\""TutorialCard5\"",\""objectArg\"":\""Click on the object you want to delete.\"",\""persistRuleString\"":\""WhileGreaterThanXObjects\"",\""persistArg\"":2.0},{\""conditionString\"":\""OnEnterDeleteMode\"",\""conditionArg\"":0,\""objString\"":\""TutorialCard6\"",\""objectArg\"":\""Hold down SHIFT and click on objects you want to delete.\"",\""persistRuleString\"":\""WhileGreaterThanXObjects\"",\""persistArg\"":3.0},{\""conditionString\"":\""OnEnterSelectMode\"",\""conditionArg\"":0,\""objString\"":\""AddPyramid\"",\""objectArg\"":\""\"",\""persistRuleString\"":\""WhileLessThanXObjects\"",\""persistArg\"":2.0},{\""conditionString\"":\""OnEnterSelectMode\"",\""conditionArg\"":0,\""objString\"":\""AddBox\"",\""objectArg\"":\""\"",\""persistRuleString\"":\""WhileLessThanXObjects\"",\""persistArg\"":2.0},{\""conditionString\"":\""OnEnterAddMode\"",\""conditionArg\"":0,\""objString\"":\""Grid\"",\""objectArg\"":\""\"",\""persistRuleString\"":\""WhileLessThanXObjects\"",\""persistArg\"":2.0},{\""conditionString\"":\""OnGreaterThanXObjects\"",\""conditionArg\"":1,\""objString\"":\""SnapshotButton\"",\""objectArg\"":\""\"",\""persistRuleString\"":\""TillClick\"",\""persistArg\"":0.0},{\""conditionString\"":\""OnGreaterThanXObjects\"",\""conditionArg\"":0,\""objString\"":\""CameraController\"",\""objectArg\"":\""\"",\""persistRuleString\"":\""TillClick\"",\""persistArg\"":0.0},{\""conditionString\"":\""OnGreaterThanXObjects\"",\""conditionArg\"":2,\""objString\"":\""Delete\"",\""objectArg\"":\""\"",\""persistRuleString\"":\""WhileGreaterThanXObjects\"",\""persistArg\"":1.0}]}""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
406553;275304;2019-09-09 17:35:20.500391+00:00;ws-puzzle_started;"{""timeStamp"": 0.0, ""screenPos"": {""x"": 0.3645833432674408, ""y"": 0.5166666507720947}, ""actionIndex"": 1, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""task_id"": ""4. Match Silhouettes"", ""set_id"": ""Basic""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
407056;275324;2019-09-09 17:35:23.733667+00:00;ws-click_nothing;"{""timeStamp"": 3.469944953918457, ""screenPos"": {""x"": 0.5322916507720947, ""y"": 0.33703702688217163}, ""actionIndex"": 2, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
407061;275330;2019-09-09 17:35:24.599243+00:00;ws-mode_change;"{""timeStamp"": 5.213520050048828, ""screenPos"": {""x"": 0.3739583194255829, ""y"": 0.06481481343507767}, ""actionIndex"": 3, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""mode"": 3, ""prevMode"": 1, ""prevXfmMode"": 1, ""xfmMode"": 1, ""prevShape"": 6, ""shape"": 1, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
407071;275340;2019-09-09 17:35:26.025494+00:00;ws-create_shape;"{""timeStamp"": 6.450260162353516, ""screenPos"": {""x"": 0.5197916626930237, ""y"": 0.34074074029922485}, ""actionIndex"": 4, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""shapeType"": 1, ""objSerialization"": 1, ""spawnPosition"": {""x"": 4, ""y"": 0, ""z"": 2}, ""color"": 1, ""input"": ""LeftMouse"", ""changeMode"": true}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
407087;275355;2019-09-09 17:35:28.158734+00:00;ws-mode_change;"{""timeStamp"": 8.729365348815918, ""screenPos"": {""x"": 0.4114583432674408, ""y"": 0.04259259253740311}, ""actionIndex"": 5, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""mode"": 3, ""prevMode"": 1, ""prevXfmMode"": 1, ""xfmMode"": 1, ""prevShape"": 1, ""shape"": 2, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
407101;275369;2019-09-09 17:35:30.169418+00:00;ws-create_shape;"{""timeStamp"": 10.594255447387695, ""screenPos"": {""x"": 0.5229166746139526, ""y"": 0.44999998807907104}, ""actionIndex"": 6, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""shapeType"": 2, ""objSerialization"": 2, ""spawnPosition"": {""x"": 4, ""y"": 2, ""z"": 2}, ""color"": 1, ""input"": ""LeftMouse"", ""changeMode"": true}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
407110;275378;2019-09-09 17:35:31.441361+00:00;ws-deselect_shape;"{""timeStamp"": 11.850555419921875, ""screenPos"": {""x"": 0.5427083373069763, ""y"": 0.43888887763023376}, ""actionIndex"": 7, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [], ""prevSelection"": [2], ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
407119;275388;2019-09-09 17:35:32.981358+00:00;ws-select_shape;"{""timeStamp"": 13.500104904174805, ""screenPos"": {""x"": 0.5427083373069763, ""y"": 0.43888887763023376}, ""actionIndex"": 8, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [2], ""prevSelection"": [], ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
407138;275406;2019-09-09 17:35:35.662670+00:00;ws-mode_change;"{""timeStamp"": 16.110984802246094, ""screenPos"": {""x"": 0.3010416626930237, ""y"": 0.08888889104127884}, ""actionIndex"": 9, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""mode"": 2, ""prevMode"": 1, ""prevXfmMode"": 1, ""xfmMode"": 1, ""prevShape"": 2, ""shape"": 2, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
