;param_alpha;param_class_weight;param_eta0;param_fit_intercept;param_l1_ratio;param_learning_rate;param_loss;param_max_iter;param_penalty;param_tol;mean_test_score;std_test_score;mean_train_score;std_train_score
2417;0.0001;balanced;0.01;False;0.3;optimal;hinge;1000;elasticnet;0.001;0.6695865384735976;0.055473086180193996;0.6751601040583324;0.04733802537538266
2423;0.0001;balanced;0.01;False;0.3;optimal;hinge;2000;elasticnet;0.001;0.6695865384735976;0.055473086180193996;0.6751601040583324;0.04733802537538266
2416;0.0001;balanced;0.01;False;0.3;optimal;hinge;1000;elasticnet;0.0001;0.6695865384735976;0.055473086180193996;0.6751601040583324;0.04733802537538266
3712;0.0001;balanced;1.0;False;0.3;optimal;hinge;1000;elasticnet;0.0001;0.6695865384735976;0.055473086180193996;0.6751601040583324;0.04733802537538266
3064;0.0001;balanced;0.1;False;0.3;optimal;hinge;1000;elasticnet;0.0001;0.6695865384735976;0.055473086180193996;0.6751601040583324;0.04733802537538266
3718;0.0001;balanced;1.0;False;0.3;optimal;hinge;2000;elasticnet;0.0001;0.6695865384735976;0.055473086180193996;0.6751601040583324;0.04733802537538266
3719;0.0001;balanced;1.0;False;0.3;optimal;hinge;2000;elasticnet;0.001;0.6695865384735976;0.055473086180193996;0.6751601040583324;0.04733802537538266
3065;0.0001;balanced;0.1;False;0.3;optimal;hinge;1000;elasticnet;0.001;0.6695865384735976;0.055473086180193996;0.6751601040583324;0.04733802537538266
3070;0.0001;balanced;0.1;False;0.3;optimal;hinge;2000;elasticnet;0.0001;0.6695865384735976;0.055473086180193996;0.6751601040583324;0.04733802537538266
3071;0.0001;balanced;0.1;False;0.3;optimal;hinge;2000;elasticnet;0.001;0.6695865384735976;0.055473086180193996;0.6751601040583324;0.04733802537538266
1484;0.0001;;1.0;True;0.3;invscaling;hinge;2000;l1;0.0001;0.6695399445094863;0.04838582963812186;0.7015457618303034;0.056967035611717336
1376;0.0001;;1.0;True;0.15;invscaling;hinge;2000;l1;0.0001;0.6695399445094863;0.04838582963812186;0.7015457618303034;0.056967035611717336
1586;0.0001;;1.0;True;0.5;invscaling;hinge;1000;l1;0.0001;0.6695399445094863;0.04838582963812186;0.7015457618303034;0.056967035611717336
1587;0.0001;;1.0;True;0.5;invscaling;hinge;1000;l1;0.001;0.6695399445094863;0.04838582963812186;0.7015457618303034;0.056967035611717336
1592;0.0001;;1.0;True;0.5;invscaling;hinge;2000;l1;0.0001;0.6695399445094863;0.04838582963812186;0.7015457618303034;0.056967035611717336
1371;0.0001;;1.0;True;0.15;invscaling;hinge;1000;l1;0.001;0.6695399445094863;0.04838582963812186;0.7015457618303034;0.056967035611717336
1377;0.0001;;1.0;True;0.15;invscaling;hinge;2000;l1;0.001;0.6695399445094863;0.04838582963812186;0.7015457618303034;0.056967035611717336
1370;0.0001;;1.0;True;0.15;invscaling;hinge;1000;l1;0.0001;0.6695399445094863;0.04838582963812186;0.7015457618303034;0.056967035611717336
1485;0.0001;;1.0;True;0.3;invscaling;hinge;2000;l1;0.001;0.6695399445094863;0.04838582963812186;0.7015457618303034;0.056967035611717336
1593;0.0001;;1.0;True;0.5;invscaling;hinge;2000;l1;0.001;0.6695399445094863;0.04838582963812186;0.7015457618303034;0.056967035611717336
1479;0.0001;;1.0;True;0.3;invscaling;hinge;1000;l1;0.001;0.6695399445094863;0.04838582963812186;0.7015457618303034;0.056967035611717336
1478;0.0001;;1.0;True;0.3;invscaling;hinge;1000;l1;0.0001;0.6695399445094863;0.04838582963812186;0.7015457618303034;0.056967035611717336
7444;0.001;balanced;1.0;True;0.5;invscaling;modified_huber;1000;elasticnet;0.0001;0.6693088209918019;0.07335985658602222;0.7009444346960139;0.055441365250522845
7450;0.001;balanced;1.0;True;0.5;invscaling;modified_huber;2000;elasticnet;0.0001;0.6693088209918019;0.07335985658602222;0.7009444346960139;0.055441365250522845
7451;0.001;balanced;1.0;True;0.5;invscaling;modified_huber;2000;elasticnet;0.001;0.6693088209918019;0.07335985658602222;0.7009444346960139;0.055441365250522845
7445;0.001;balanced;1.0;True;0.5;invscaling;modified_huber;1000;elasticnet;0.001;0.6693088209918019;0.07335985658602222;0.7009444346960139;0.055441365250522845
2656;0.0001;balanced;0.1;True;0.15;optimal;modified_huber;1000;elasticnet;0.0001;0.6692793796295059;0.060449252579655374;0.682895651593143;0.03949286944359363
2014;0.0001;balanced;0.01;True;0.15;optimal;modified_huber;2000;elasticnet;0.0001;0.6692793796295059;0.060449252579655374;0.682895651593143;0.03949286944359363
2662;0.0001;balanced;0.1;True;0.15;optimal;modified_huber;2000;elasticnet;0.0001;0.6692793796295059;0.060449252579655374;0.682895651593143;0.03949286944359363
3304;0.0001;balanced;1.0;True;0.15;optimal;modified_huber;1000;elasticnet;0.0001;0.6692793796295059;0.060449252579655374;0.682895651593143;0.03949286944359363
3305;0.0001;balanced;1.0;True;0.15;optimal;modified_huber;1000;elasticnet;0.001;0.6692793796295059;0.060449252579655374;0.682895651593143;0.03949286944359363
2663;0.0001;balanced;0.1;True;0.15;optimal;modified_huber;2000;elasticnet;0.001;0.6692793796295059;0.060449252579655374;0.682895651593143;0.03949286944359363
2008;0.0001;balanced;0.01;True;0.15;optimal;modified_huber;1000;elasticnet;0.0001;0.6692793796295059;0.060449252579655374;0.682895651593143;0.03949286944359363
3310;0.0001;balanced;1.0;True;0.15;optimal;modified_huber;2000;elasticnet;0.0001;0.6692793796295059;0.060449252579655374;0.682895651593143;0.03949286944359363
3311;0.0001;balanced;1.0;True;0.15;optimal;modified_huber;2000;elasticnet;0.001;0.6692793796295059;0.060449252579655374;0.682895651593143;0.03949286944359363
2009;0.0001;balanced;0.01;True;0.15;optimal;modified_huber;1000;elasticnet;0.001;0.6692793796295059;0.060449252579655374;0.682895651593143;0.03949286944359363
2015;0.0001;balanced;0.01;True;0.15;optimal;modified_huber;2000;elasticnet;0.001;0.6692793796295059;0.060449252579655374;0.682895651593143;0.03949286944359363
2657;0.0001;balanced;0.1;True;0.15;optimal;modified_huber;1000;elasticnet;0.001;0.6692793796295059;0.060449252579655374;0.682895651593143;0.03949286944359363
6370;0.001;balanced;0.01;False;0.3;invscaling;modified_huber;2000;elasticnet;0.0001;0.6692500719711352;0.029172866099889477;0.6863922873978417;0.03605996104412025
6364;0.001;balanced;0.01;False;0.3;invscaling;modified_huber;1000;elasticnet;0.0001;0.6692500719711352;0.029172866099889477;0.6863922873978417;0.03605996104412025
7774;0.001;balanced;1.0;False;0.5;invscaling;modified_huber;2000;elasticnet;0.0001;0.6691376133552156;0.06547193332454605;0.6689244827158929;0.05486413105610094
7768;0.001;balanced;1.0;False;0.5;invscaling;modified_huber;1000;elasticnet;0.0001;0.6691376133552156;0.06547193332454605;0.6689244827158929;0.05486413105610094
7775;0.001;balanced;1.0;False;0.5;invscaling;modified_huber;2000;elasticnet;0.001;0.6691376133552156;0.06547193332454605;0.6689244827158929;0.05486413105610094
7769;0.001;balanced;1.0;False;0.5;invscaling;modified_huber;1000;elasticnet;0.001;0.6691376133552156;0.06547193332454605;0.6689244827158929;0.05486413105610094
7007;0.001;balanced;0.1;False;0.3;invscaling;log;2000;elasticnet;0.001;0.668791092324223;0.03929782624146539;0.6858817259279844;0.04936097545450902
7001;0.001;balanced;0.1;False;0.3;invscaling;log;1000;elasticnet;0.001;0.668791092324223;0.03929782624146539;0.6858817259279844;0.04936097545450902
4498;0.001;;0.01;False;0.5;optimal;modified_huber;2000;elasticnet;0.0001;0.6687150869817949;0.07821218723292017;0.694672395528837;0.07460561952174476
5795;0.001;;1.0;False;0.5;optimal;modified_huber;2000;elasticnet;0.001;0.6687150869817949;0.07821218723292017;0.694672395528837;0.07460561952174476
5794;0.001;;1.0;False;0.5;optimal;modified_huber;2000;elasticnet;0.0001;0.6687150869817949;0.07821218723292017;0.694672395528837;0.07460561952174476
4499;0.001;;0.01;False;0.5;optimal;modified_huber;2000;elasticnet;0.001;0.6687150869817949;0.07821218723292017;0.694672395528837;0.07460561952174476
5789;0.001;;1.0;False;0.5;optimal;modified_huber;1000;elasticnet;0.001;0.6687150869817949;0.07821218723292017;0.694672395528837;0.07460561952174476
4493;0.001;;0.01;False;0.5;optimal;modified_huber;1000;elasticnet;0.001;0.6687150869817949;0.07821218723292017;0.694672395528837;0.07460561952174476
5146;0.001;;0.1;False;0.5;optimal;modified_huber;2000;elasticnet;0.0001;0.6687150869817949;0.07821218723292017;0.694672395528837;0.07460561952174476
5147;0.001;;0.1;False;0.5;optimal;modified_huber;2000;elasticnet;0.001;0.6687150869817949;0.07821218723292017;0.694672395528837;0.07460561952174476
5141;0.001;;0.1;False;0.5;optimal;modified_huber;1000;elasticnet;0.001;0.6687150869817949;0.07821218723292017;0.694672395528837;0.07460561952174476
5140;0.001;;0.1;False;0.5;optimal;modified_huber;1000;elasticnet;0.0001;0.6687150869817949;0.07821218723292017;0.694672395528837;0.07460561952174476
5788;0.001;;1.0;False;0.5;optimal;modified_huber;1000;elasticnet;0.0001;0.6687150869817949;0.07821218723292017;0.694672395528837;0.07460561952174476
4492;0.001;;0.01;False;0.5;optimal;modified_huber;1000;elasticnet;0.0001;0.6687150869817949;0.07821218723292017;0.694672395528837;0.07460561952174476
2897;0.0001;balanced;0.1;True;0.5;invscaling;log;1000;elasticnet;0.001;0.6686895253718971;0.06402749359167821;0.697960461470895;0.03544274812729041
2896;0.0001;balanced;0.1;True;0.5;invscaling;log;1000;elasticnet;0.0001;0.6686895253718971;0.06402749359167821;0.697960461470895;0.03544274812729041
2903;0.0001;balanced;0.1;True;0.5;invscaling;log;2000;elasticnet;0.001;0.6686895253718971;0.06402749359167821;0.697960461470895;0.03544274812729041
2902;0.0001;balanced;0.1;True;0.5;invscaling;log;2000;elasticnet;0.0001;0.6686895253718971;0.06402749359167821;0.697960461470895;0.03544274812729041
3016;0.0001;balanced;0.1;False;0.15;invscaling;modified_huber;1000;elasticnet;0.0001;0.6682032100340884;0.061676515496873675;0.6513229248325827;0.07279733721568984
3017;0.0001;balanced;0.1;False;0.15;invscaling;modified_huber;1000;elasticnet;0.001;0.6682032100340884;0.061676515496873675;0.6513229248325827;0.07279733721568984
3022;0.0001;balanced;0.1;False;0.15;invscaling;modified_huber;2000;elasticnet;0.0001;0.6682032100340884;0.061676515496873675;0.6513229248325827;0.07279733721568984
3023;0.0001;balanced;0.1;False;0.15;invscaling;modified_huber;2000;elasticnet;0.001;0.6682032100340884;0.061676515496873675;0.6513229248325827;0.07279733721568984
3178;0.0001;balanced;0.1;False;0.5;optimal;hinge;2000;elasticnet;0.0001;0.6681950859666612;0.08540678498838802;0.6825529541676421;0.0757405614640283
3179;0.0001;balanced;0.1;False;0.5;optimal;hinge;2000;elasticnet;0.001;0.6681950859666612;0.08540678498838802;0.6825529541676421;0.0757405614640283
2524;0.0001;balanced;0.01;False;0.5;optimal;hinge;1000;elasticnet;0.0001;0.6681950859666612;0.08540678498838802;0.6825529541676421;0.0757405614640283
2525;0.0001;balanced;0.01;False;0.5;optimal;hinge;1000;elasticnet;0.001;0.6681950859666612;0.08540678498838802;0.6825529541676421;0.0757405614640283
2530;0.0001;balanced;0.01;False;0.5;optimal;hinge;2000;elasticnet;0.0001;0.6681950859666612;0.08540678498838802;0.6825529541676421;0.0757405614640283
3827;0.0001;balanced;1.0;False;0.5;optimal;hinge;2000;elasticnet;0.001;0.6681950859666612;0.08540678498838802;0.6825529541676421;0.0757405614640283
3826;0.0001;balanced;1.0;False;0.5;optimal;hinge;2000;elasticnet;0.0001;0.6681950859666612;0.08540678498838802;0.6825529541676421;0.0757405614640283
3172;0.0001;balanced;0.1;False;0.5;optimal;hinge;1000;elasticnet;0.0001;0.6681950859666612;0.08540678498838802;0.6825529541676421;0.0757405614640283
3173;0.0001;balanced;0.1;False;0.5;optimal;hinge;1000;elasticnet;0.001;0.6681950859666612;0.08540678498838802;0.6825529541676421;0.0757405614640283
3821;0.0001;balanced;1.0;False;0.5;optimal;hinge;1000;elasticnet;0.001;0.6681950859666612;0.08540678498838802;0.6825529541676421;0.0757405614640283
3820;0.0001;balanced;1.0;False;0.5;optimal;hinge;1000;elasticnet;0.0001;0.6681950859666612;0.08540678498838802;0.6825529541676421;0.0757405614640283
2531;0.0001;balanced;0.01;False;0.5;optimal;hinge;2000;elasticnet;0.001;0.6681950859666612;0.08540678498838802;0.6825529541676421;0.0757405614640283
3448;0.0001;balanced;1.0;True;0.3;invscaling;modified_huber;1000;elasticnet;0.0001;0.6681422190632763;0.060023784512179094;0.668974607112807;0.03949146694542656
3449;0.0001;balanced;1.0;True;0.3;invscaling;modified_huber;1000;elasticnet;0.001;0.6681422190632763;0.060023784512179094;0.668974607112807;0.03949146694542656
3454;0.0001;balanced;1.0;True;0.3;invscaling;modified_huber;2000;elasticnet;0.0001;0.6681422190632763;0.060023784512179094;0.668974607112807;0.03949146694542656
3455;0.0001;balanced;1.0;True;0.3;invscaling;modified_huber;2000;elasticnet;0.001;0.6681422190632763;0.060023784512179094;0.668974607112807;0.03949146694542656
2999;0.0001;balanced;0.1;False;0.15;invscaling;hinge;2000;elasticnet;0.001;0.6678948852305189;0.05129171787087704;0.6901388367970516;0.042098937094568724
2993;0.0001;balanced;0.1;False;0.15;invscaling;hinge;1000;elasticnet;0.001;0.6678948852305189;0.05129171787087704;0.6901388367970516;0.042098937094568724
6796;0.001;balanced;0.1;True;0.5;invscaling;modified_huber;1000;elasticnet;0.0001;0.667767087848281;0.07300895407542816;0.6765395700358839;0.06271645093078485
6797;0.001;balanced;0.1;True;0.5;invscaling;modified_huber;1000;elasticnet;0.001;0.667767087848281;0.07300895407542816;0.6765395700358839;0.06271645093078485
6802;0.001;balanced;0.1;True;0.5;invscaling;modified_huber;2000;elasticnet;0.0001;0.667767087848281;0.07300895407542816;0.6765395700358839;0.06271645093078485
6803;0.001;balanced;0.1;True;0.5;invscaling;modified_huber;2000;elasticnet;0.001;0.667767087848281;0.07300895407542816;0.6765395700358839;0.06271645093078485
8738;0.01;;0.1;True;0.5;invscaling;modified_huber;1000;l1;0.0001;0.6677359911115921;0.08121611742230005;0.6965017936730777;0.06561329200870024
8745;0.01;;0.1;True;0.5;invscaling;modified_huber;2000;l1;0.001;0.6677359911115921;0.08121611742230005;0.6965017936730777;0.06561329200870024
8744;0.01;;0.1;True;0.5;invscaling;modified_huber;2000;l1;0.0001;0.6677359911115921;0.08121611742230005;0.6965017936730777;0.06561329200870024
8529;0.01;;0.1;True;0.15;invscaling;modified_huber;2000;l1;0.001;0.6677359911115921;0.08121611742230005;0.6965017936730777;0.06561329200870024
8637;0.01;;0.1;True;0.3;invscaling;modified_huber;2000;l1;0.001;0.6677359911115921;0.08121611742230005;0.6965017936730777;0.06561329200870024
8528;0.01;;0.1;True;0.15;invscaling;modified_huber;2000;l1;0.0001;0.6677359911115921;0.08121611742230005;0.6965017936730777;0.06561329200870024
8523;0.01;;0.1;True;0.15;invscaling;modified_huber;1000;l1;0.001;0.6677359911115921;0.08121611742230005;0.6965017936730777;0.06561329200870024
8522;0.01;;0.1;True;0.15;invscaling;modified_huber;1000;l1;0.0001;0.6677359911115921;0.08121611742230005;0.6965017936730777;0.06561329200870024
8636;0.01;;0.1;True;0.3;invscaling;modified_huber;2000;l1;0.0001;0.6677359911115921;0.08121611742230005;0.6965017936730777;0.06561329200870024
8631;0.01;;0.1;True;0.3;invscaling;modified_huber;1000;l1;0.001;0.6677359911115921;0.08121611742230005;0.6965017936730777;0.06561329200870024
8630;0.01;;0.1;True;0.3;invscaling;modified_huber;1000;l1;0.0001;0.6677359911115921;0.08121611742230005;0.6965017936730777;0.06561329200870024
8739;0.01;;0.1;True;0.5;invscaling;modified_huber;1000;l1;0.001;0.6677359911115921;0.08121611742230005;0.6965017936730777;0.06561329200870024
5476;0.001;;1.0;True;0.5;invscaling;hinge;1000;elasticnet;0.0001;0.6675034024804395;0.08329041383124615;0.6755734059158962;0.07195267208436312
5482;0.001;;1.0;True;0.5;invscaling;hinge;2000;elasticnet;0.0001;0.6675034024804395;0.08329041383124615;0.6755734059158962;0.07195267208436312
5477;0.001;;1.0;True;0.5;invscaling;hinge;1000;elasticnet;0.001;0.6675034024804395;0.08329041383124615;0.6755734059158962;0.07195267208436312
5483;0.001;;1.0;True;0.5;invscaling;hinge;2000;elasticnet;0.001;0.6675034024804395;0.08329041383124615;0.6755734059158962;0.07195267208436312
3659;0.0001;balanced;1.0;False;0.15;invscaling;log;2000;elasticnet;0.001;0.6674824761472052;0.060131905577483394;0.6759533500692604;0.057055487124500495
3653;0.0001;balanced;1.0;False;0.15;invscaling;log;1000;elasticnet;0.001;0.6674824761472052;0.060131905577483394;0.6759533500692604;0.057055487124500495
3658;0.0001;balanced;1.0;False;0.15;invscaling;log;2000;elasticnet;0.0001;0.6674824761472052;0.060131905577483394;0.6759533500692604;0.057055487124500495
3652;0.0001;balanced;1.0;False;0.15;invscaling;log;1000;elasticnet;0.0001;0.6674824761472052;0.060131905577483394;0.6759533500692604;0.057055487124500495
10677;0.01;balanced;0.1;True;0.5;invscaling;log;2000;l1;0.001;0.6674525286622414;0.07393644704312091;0.7123012911692475;0.013647673711633522
10568;0.01;balanced;0.1;True;0.3;invscaling;log;2000;l1;0.0001;0.6674525286622414;0.07393644704312091;0.7123012911692475;0.013647673711633522
10563;0.01;balanced;0.1;True;0.3;invscaling;log;1000;l1;0.001;0.6674525286622414;0.07393644704312091;0.7123012911692475;0.013647673711633522
10676;0.01;balanced;0.1;True;0.5;invscaling;log;2000;l1;0.0001;0.6674525286622414;0.07393644704312091;0.7123012911692475;0.013647673711633522
10454;0.01;balanced;0.1;True;0.15;invscaling;log;1000;l1;0.0001;0.6674525286622414;0.07393644704312091;0.7123012911692475;0.013647673711633522
10671;0.01;balanced;0.1;True;0.5;invscaling;log;1000;l1;0.001;0.6674525286622414;0.07393644704312091;0.7123012911692475;0.013647673711633522
10562;0.01;balanced;0.1;True;0.3;invscaling;log;1000;l1;0.0001;0.6674525286622414;0.07393644704312091;0.7123012911692475;0.013647673711633522
10670;0.01;balanced;0.1;True;0.5;invscaling;log;1000;l1;0.0001;0.6674525286622414;0.07393644704312091;0.7123012911692475;0.013647673711633522
10569;0.01;balanced;0.1;True;0.3;invscaling;log;2000;l1;0.001;0.6674525286622414;0.07393644704312091;0.7123012911692475;0.013647673711633522
10461;0.01;balanced;0.1;True;0.15;invscaling;log;2000;l1;0.001;0.6674525286622414;0.07393644704312091;0.7123012911692475;0.013647673711633522
10455;0.01;balanced;0.1;True;0.15;invscaling;log;1000;l1;0.001;0.6674525286622414;0.07393644704312091;0.7123012911692475;0.013647673711633522
10460;0.01;balanced;0.1;True;0.15;invscaling;log;2000;l1;0.0001;0.6674525286622414;0.07393644704312091;0.7123012911692475;0.013647673711633522
6344;0.001;balanced;0.01;False;0.3;invscaling;hinge;2000;l1;0.0001;0.6673798844897256;0.04453690292156764;0.6952893148617748;0.02681500089455159
6237;0.001;balanced;0.01;False;0.15;invscaling;hinge;2000;l1;0.001;0.6673798844897256;0.04453690292156764;0.6952893148617748;0.02681500089455159
6231;0.001;balanced;0.01;False;0.15;invscaling;hinge;1000;l1;0.001;0.6673798844897256;0.04453690292156764;0.6952893148617748;0.02681500089455159
6230;0.001;balanced;0.01;False;0.15;invscaling;hinge;1000;l1;0.0001;0.6673798844897256;0.04453690292156764;0.6952893148617748;0.02681500089455159
6446;0.001;balanced;0.01;False;0.5;invscaling;hinge;1000;l1;0.0001;0.6673798844897256;0.04453690292156764;0.6952893148617748;0.02681500089455159
6453;0.001;balanced;0.01;False;0.5;invscaling;hinge;2000;l1;0.001;0.6673798844897256;0.04453690292156764;0.6952893148617748;0.02681500089455159
6338;0.001;balanced;0.01;False;0.3;invscaling;hinge;1000;l1;0.0001;0.6673798844897256;0.04453690292156764;0.6952893148617748;0.02681500089455159
6339;0.001;balanced;0.01;False;0.3;invscaling;hinge;1000;l1;0.001;0.6673798844897256;0.04453690292156764;0.6952893148617748;0.02681500089455159
6447;0.001;balanced;0.01;False;0.5;invscaling;hinge;1000;l1;0.001;0.6673798844897256;0.04453690292156764;0.6952893148617748;0.02681500089455159
6345;0.001;balanced;0.01;False;0.3;invscaling;hinge;2000;l1;0.001;0.6673798844897256;0.04453690292156764;0.6952893148617748;0.02681500089455159
6236;0.001;balanced;0.01;False;0.15;invscaling;hinge;2000;l1;0.0001;0.6673798844897256;0.04453690292156764;0.6952893148617748;0.02681500089455159
6452;0.001;balanced;0.01;False;0.5;invscaling;hinge;2000;l1;0.0001;0.6673798844897256;0.04453690292156764;0.6952893148617748;0.02681500089455159
10127;0.01;balanced;0.01;False;0.15;invscaling;hinge;2000;elasticnet;0.001;0.6670185667570665;0.07156014165586831;0.6774194664259412;0.03801104277649974
10121;0.01;balanced;0.01;False;0.15;invscaling;hinge;1000;elasticnet;0.001;0.6670185667570665;0.07156014165586831;0.6774194664259412;0.03801104277649974
3548;0.0001;balanced;1.0;True;0.5;invscaling;log;2000;l1;0.0001;0.666742535767903;0.08235911611887503;0.6722453846394357;0.05246376337012913
3543;0.0001;balanced;1.0;True;0.5;invscaling;log;1000;l1;0.001;0.666742535767903;0.08235911611887503;0.6722453846394357;0.05246376337012913
3542;0.0001;balanced;1.0;True;0.5;invscaling;log;1000;l1;0.0001;0.666742535767903;0.08235911611887503;0.6722453846394357;0.05246376337012913
3549;0.0001;balanced;1.0;True;0.5;invscaling;log;2000;l1;0.001;0.666742535767903;0.08235911611887503;0.6722453846394357;0.05246376337012913
3326;0.0001;balanced;1.0;True;0.15;invscaling;log;1000;l1;0.0001;0.666742535767903;0.08235911611887503;0.6722453846394357;0.05246376337012913
3327;0.0001;balanced;1.0;True;0.15;invscaling;log;1000;l1;0.001;0.666742535767903;0.08235911611887503;0.6722453846394357;0.05246376337012913
3332;0.0001;balanced;1.0;True;0.15;invscaling;log;2000;l1;0.0001;0.666742535767903;0.08235911611887503;0.6722453846394357;0.05246376337012913
3333;0.0001;balanced;1.0;True;0.15;invscaling;log;2000;l1;0.001;0.666742535767903;0.08235911611887503;0.6722453846394357;0.05246376337012913
3441;0.0001;balanced;1.0;True;0.3;invscaling;log;2000;l1;0.001;0.666742535767903;0.08235911611887503;0.6722453846394357;0.05246376337012913
3440;0.0001;balanced;1.0;True;0.3;invscaling;log;2000;l1;0.0001;0.666742535767903;0.08235911611887503;0.6722453846394357;0.05246376337012913
3434;0.0001;balanced;1.0;True;0.3;invscaling;log;1000;l1;0.0001;0.666742535767903;0.08235911611887503;0.6722453846394357;0.05246376337012913
3435;0.0001;balanced;1.0;True;0.3;invscaling;log;1000;l1;0.001;0.666742535767903;0.08235911611887503;0.6722453846394357;0.05246376337012913
10570;0.01;balanced;0.1;True;0.3;invscaling;log;2000;elasticnet;0.0001;0.6665330817621788;0.05925532771903154;0.7184844361320006;0.026251889047378966
10564;0.01;balanced;0.1;True;0.3;invscaling;log;1000;elasticnet;0.0001;0.6665330817621788;0.05925532771903154;0.7184844361320006;0.026251889047378966
10565;0.01;balanced;0.1;True;0.3;invscaling;log;1000;elasticnet;0.001;0.6665330817621788;0.05925532771903154;0.7184844361320006;0.026251889047378966
10571;0.01;balanced;0.1;True;0.3;invscaling;log;2000;elasticnet;0.001;0.6665330817621788;0.05925532771903154;0.7184844361320006;0.026251889047378966
6368;0.001;balanced;0.01;False;0.3;invscaling;modified_huber;2000;l1;0.0001;0.6662412213476836;0.04844737906870222;0.6936071370738484;0.052250963907284856
6476;0.001;balanced;0.01;False;0.5;invscaling;modified_huber;2000;l1;0.0001;0.6662412213476836;0.04844737906870222;0.6936071370738484;0.052250963907284856
6477;0.001;balanced;0.01;False;0.5;invscaling;modified_huber;2000;l1;0.001;0.6662412213476836;0.04844737906870222;0.6936071370738484;0.052250963907284856
6470;0.001;balanced;0.01;False;0.5;invscaling;modified_huber;1000;l1;0.0001;0.6662412213476836;0.04844737906870222;0.6936071370738484;0.052250963907284856
6363;0.001;balanced;0.01;False;0.3;invscaling;modified_huber;1000;l1;0.001;0.6662412213476836;0.04844737906870222;0.6936071370738484;0.052250963907284856
6254;0.001;balanced;0.01;False;0.15;invscaling;modified_huber;1000;l1;0.0001;0.6662412213476836;0.04844737906870222;0.6936071370738484;0.052250963907284856
6255;0.001;balanced;0.01;False;0.15;invscaling;modified_huber;1000;l1;0.001;0.6662412213476836;0.04844737906870222;0.6936071370738484;0.052250963907284856
6369;0.001;balanced;0.01;False;0.3;invscaling;modified_huber;2000;l1;0.001;0.6662412213476836;0.04844737906870222;0.6936071370738484;0.052250963907284856
6362;0.001;balanced;0.01;False;0.3;invscaling;modified_huber;1000;l1;0.0001;0.6662412213476836;0.04844737906870222;0.6936071370738484;0.052250963907284856
6260;0.001;balanced;0.01;False;0.15;invscaling;modified_huber;2000;l1;0.0001;0.6662412213476836;0.04844737906870222;0.6936071370738484;0.052250963907284856
6261;0.001;balanced;0.01;False;0.15;invscaling;modified_huber;2000;l1;0.001;0.6662412213476836;0.04844737906870222;0.6936071370738484;0.052250963907284856
6471;0.001;balanced;0.01;False;0.5;invscaling;modified_huber;1000;l1;0.001;0.6662412213476836;0.04844737906870222;0.6936071370738484;0.052250963907284856
10367;0.01;balanced;0.01;False;0.5;invscaling;modified_huber;2000;elasticnet;0.001;0.6660346774129441;0.05232707579059345;0.6885615628555847;0.043547143655942505
10361;0.01;balanced;0.01;False;0.5;invscaling;modified_huber;1000;elasticnet;0.001;0.6660346774129441;0.05232707579059345;0.6885615628555847;0.043547143655942505
2789;0.0001;balanced;0.1;True;0.3;invscaling;log;1000;elasticnet;0.001;0.6659497912256742;0.06130660137415443;0.6915987996768566;0.033733627918846036
2795;0.0001;balanced;0.1;True;0.3;invscaling;log;2000;elasticnet;0.001;0.6659497912256742;0.06130660137415443;0.6915987996768566;0.033733627918846036
2998;0.0001;balanced;0.1;False;0.15;invscaling;hinge;2000;elasticnet;0.0001;0.665761635966122;0.050018217776946886;0.6833918182663455;0.03831915786650605
2992;0.0001;balanced;0.1;False;0.15;invscaling;hinge;1000;elasticnet;0.0001;0.665761635966122;0.050018217776946886;0.6833918182663455;0.03831915786650605
6571;0.001;balanced;0.1;True;0.15;invscaling;log;2000;l2;0.001;0.6657252261678315;0.07386654343400224;0.6957002265193588;0.036607153094140636
6673;0.001;balanced;0.1;True;0.3;invscaling;log;1000;l2;0.001;0.6657252261678315;0.07386654343400224;0.6957002265193588;0.036607153094140636
6565;0.001;balanced;0.1;True;0.15;invscaling;log;1000;l2;0.001;0.6657252261678315;0.07386654343400224;0.6957002265193588;0.036607153094140636
6679;0.001;balanced;0.1;True;0.3;invscaling;log;2000;l2;0.001;0.6657252261678315;0.07386654343400224;0.6957002265193588;0.036607153094140636
6781;0.001;balanced;0.1;True;0.5;invscaling;log;1000;l2;0.001;0.6657252261678315;0.07386654343400224;0.6957002265193588;0.036607153094140636
6787;0.001;balanced;0.1;True;0.5;invscaling;log;2000;l2;0.001;0.6657252261678315;0.07386654343400224;0.6957002265193588;0.036607153094140636
5123;0.001;;0.1;False;0.5;optimal;hinge;2000;elasticnet;0.001;0.665713791712481;0.0784666009195969;0.6611856126702566;0.06939155892596696
5765;0.001;;1.0;False;0.5;optimal;hinge;1000;elasticnet;0.001;0.665713791712481;0.0784666009195969;0.6611856126702566;0.06939155892596696
5770;0.001;;1.0;False;0.5;optimal;hinge;2000;elasticnet;0.0001;0.665713791712481;0.0784666009195969;0.6611856126702566;0.06939155892596696
5771;0.001;;1.0;False;0.5;optimal;hinge;2000;elasticnet;0.001;0.665713791712481;0.0784666009195969;0.6611856126702566;0.06939155892596696
4475;0.001;;0.01;False;0.5;optimal;hinge;2000;elasticnet;0.001;0.665713791712481;0.0784666009195969;0.6611856126702566;0.06939155892596696
