;param_activation;param_alpha;param_early_stopping;param_hidden_layer_sizes;param_learning_rate;param_max_iter;param_solver;mean_test_score;std_test_score;mean_train_score;std_train_score
58;relu;0.0001;False;(50, 50);adaptive;1000;sgd;0.7394818307817335;0.050723487986448504;0.815805373759171;0.00792154689407452
23;relu;0.0001;True;(50, 50);adaptive;1000;adam;0.7394697164898894;0.04231879384232817;0.7883240544420991;0.017334815872464535
21;relu;0.0001;True;(50, 50);adaptive;500;adam;0.7394697164898894;0.04231879384232817;0.7883240544420991;0.017334815872464535
17;relu;0.0001;True;(50, 50);constant;1000;adam;0.7394697164898894;0.04231879384232817;0.7883240544420991;0.017334815872464535
15;relu;0.0001;True;(50, 50);constant;500;adam;0.7394697164898894;0.04231879384232817;0.7883240544420991;0.017334815872464535
13;relu;0.0001;True;(50, 50);constant;200;adam;0.7394697164898894;0.04231879384232817;0.7883240544420991;0.017334815872464535
19;relu;0.0001;True;(50, 50);adaptive;200;adam;0.7394697164898894;0.04231879384232817;0.7883240544420991;0.017334815872464535
621;tanh;0.01;False;(100,);adaptive;500;adam;0.7393746548018271;0.039952436918320546;0.9693191907990168;0.007330876580529165
615;tanh;0.01;False;(100,);constant;500;adam;0.7393746548018271;0.039952436918320546;0.9693191907990168;0.007330876580529165
48;relu;0.0001;False;(50, 50);constant;200;sgd;0.7391627672416561;0.04626663974652082;0.8064850408919231;0.010236356667357213
122;relu;0.001;False;(50, 50);constant;500;sgd;0.7389897365026805;0.042444349381012124;0.8068513771229299;0.011461722793922775
124;relu;0.001;False;(50, 50);constant;1000;sgd;0.7389897365026805;0.042444349381012124;0.8068513771229299;0.011461722793922775
54;relu;0.0001;False;(50, 50);adaptive;200;sgd;0.7384731076865074;0.04991436288689892;0.8144551786460233;0.006293036979691988
120;relu;0.001;False;(50, 50);constant;200;sgd;0.7378988274117715;0.041665090185133875;0.8057945372169935;0.009931517832532554
163;relu;0.01;True;(50, 50);adaptive;200;adam;0.7375871093436016;0.0403545735595975;0.7916652858069759;0.022890187469548465
165;relu;0.01;True;(50, 50);adaptive;500;adam;0.7375871093436016;0.0403545735595975;0.7916652858069759;0.022890187469548465
161;relu;0.01;True;(50, 50);constant;1000;adam;0.7375871093436016;0.0403545735595975;0.7916652858069759;0.022890187469548465
159;relu;0.01;True;(50, 50);constant;500;adam;0.7375871093436016;0.0403545735595975;0.7916652858069759;0.022890187469548465
157;relu;0.01;True;(50, 50);constant;200;adam;0.7375871093436016;0.0403545735595975;0.7916652858069759;0.022890187469548465
167;relu;0.01;True;(50, 50);adaptive;1000;adam;0.7375871093436016;0.0403545735595975;0.7916652858069759;0.022890187469548465
173;relu;0.01;True;(50, 100, 50);constant;1000;adam;0.7367937741558116;0.03125396547647131;0.8069399191963532;0.02398212007248716
171;relu;0.01;True;(50, 100, 50);constant;500;adam;0.7367937741558116;0.03125396547647131;0.8069399191963532;0.02398212007248716
175;relu;0.01;True;(50, 100, 50);adaptive;200;adam;0.7367937741558116;0.03125396547647131;0.8069399191963532;0.02398212007248716
169;relu;0.01;True;(50, 100, 50);constant;200;adam;0.7367937741558116;0.03125396547647131;0.8069399191963532;0.02398212007248716
177;relu;0.01;True;(50, 100, 50);adaptive;500;adam;0.7367937741558116;0.03125396547647131;0.8069399191963532;0.02398212007248716
179;relu;0.01;True;(50, 100, 50);adaptive;1000;adam;0.7367937741558116;0.03125396547647131;0.8069399191963532;0.02398212007248716
519;tanh;0.001;True;(50, 50);constant;500;adam;0.7362489555352553;0.034100350966972164;0.8025743289697391;0.014188666215111783
523;tanh;0.001;True;(50, 50);adaptive;200;adam;0.7362489555352553;0.034100350966972164;0.8025743289697391;0.014188666215111783
525;tanh;0.001;True;(50, 50);adaptive;500;adam;0.7362489555352553;0.034100350966972164;0.8025743289697391;0.014188666215111783
517;tanh;0.001;True;(50, 50);constant;200;adam;0.7362489555352553;0.034100350966972164;0.8025743289697391;0.014188666215111783
521;tanh;0.001;True;(50, 50);constant;1000;adam;0.7362489555352553;0.034100350966972164;0.8025743289697391;0.014188666215111783
527;tanh;0.001;True;(50, 50);adaptive;1000;adam;0.7362489555352553;0.034100350966972164;0.8025743289697391;0.014188666215111783
126;relu;0.001;False;(50, 50);adaptive;200;sgd;0.7361229359442248;0.04950999043953863;0.8156674552864702;0.005017711976278474
130;relu;0.001;False;(50, 50);adaptive;1000;sgd;0.7357884129342208;0.04981722986565736;0.8179969157354285;0.007157618519217228
128;relu;0.001;False;(50, 50);adaptive;500;sgd;0.7357884129342208;0.04981722986565736;0.8179969157354285;0.007157618519217228
95;relu;0.001;True;(50, 50);adaptive;1000;adam;0.7357634029280501;0.04147472383061193;0.7924546916363691;0.020219813583068888
85;relu;0.001;True;(50, 50);constant;200;adam;0.7357634029280501;0.04147472383061193;0.7924546916363691;0.020219813583068888
87;relu;0.001;True;(50, 50);constant;500;adam;0.7357634029280501;0.04147472383061193;0.7924546916363691;0.020219813583068888
89;relu;0.001;True;(50, 50);constant;1000;adam;0.7357634029280501;0.04147472383061193;0.7924546916363691;0.020219813583068888
91;relu;0.001;True;(50, 50);adaptive;200;adam;0.7357634029280501;0.04147472383061193;0.7924546916363691;0.020219813583068888
93;relu;0.001;True;(50, 50);adaptive;500;adam;0.7357634029280501;0.04147472383061193;0.7924546916363691;0.020219813583068888
572;tanh;0.001;False;(50, 100, 50);adaptive;500;sgd;0.7352441747647421;0.04423823309644411;0.8287003874136888;0.009384712178128852
574;tanh;0.001;False;(50, 100, 50);adaptive;1000;sgd;0.7352441747647421;0.04423823309644411;0.8285411517448991;0.009247827982130285
646;tanh;0.01;False;(50, 100, 50);adaptive;1000;sgd;0.7352441747647421;0.04423823309644411;0.8283804947771554;0.009160719901018376
502;tanh;0.0001;False;(50, 100, 50);adaptive;1000;sgd;0.7352441747647421;0.04423823309644411;0.8285965841174047;0.009230773437166632
500;tanh;0.0001;False;(50, 100, 50);adaptive;500;sgd;0.7352441747647421;0.04423823309644411;0.8287558197861944;0.009366964551322488
644;tanh;0.01;False;(50, 100, 50);adaptive;500;sgd;0.7352441747647421;0.04423823309644411;0.8285397304459451;0.009301637168991867
445;tanh;0.0001;True;(50, 50);constant;200;adam;0.7349519670046601;0.03262947968487034;0.8026773954836365;0.014032521127347887
447;tanh;0.0001;True;(50, 50);constant;500;adam;0.7349519670046601;0.03262947968487034;0.8026773954836365;0.014032521127347887
455;tanh;0.0001;True;(50, 50);adaptive;1000;adam;0.7349519670046601;0.03262947968487034;0.8026773954836365;0.014032521127347887
449;tanh;0.0001;True;(50, 50);constant;1000;adam;0.7349519670046601;0.03262947968487034;0.8026773954836365;0.014032521127347887
451;tanh;0.0001;True;(50, 50);adaptive;200;adam;0.7349519670046601;0.03262947968487034;0.8026773954836365;0.014032521127347887
453;tanh;0.0001;True;(50, 50);adaptive;500;adam;0.7349519670046601;0.03262947968487034;0.8026773954836365;0.014032521127347887
42;relu;0.0001;False;(100,);adaptive;200;sgd;0.7346964020742341;0.05399378672658083;0.808037507768697;0.01006435264010341
186;relu;0.01;False;(100,);adaptive;200;sgd;0.7344515325646588;0.05377757734016133;0.8083138785207735;0.010250445975369747
40;relu;0.0001;False;(100,);constant;1000;sgd;0.7344314314807091;0.05704398013039467;0.7873932225511362;0.02489794344182714
38;relu;0.0001;False;(100,);constant;500;sgd;0.7344314314807091;0.05704398013039467;0.7873932225511362;0.02489794344182714
36;relu;0.0001;False;(100,);constant;200;sgd;0.7344314314807091;0.05704398013039467;0.7873932225511362;0.02489794344182714
44;relu;0.0001;False;(100,);adaptive;500;sgd;0.7344162900294162;0.054091593373892105;0.8088856085326533;0.010979525040529908
46;relu;0.0001;False;(100,);adaptive;1000;sgd;0.7344162900294162;0.054091593373892105;0.8088856085326533;0.010979525040529908
377;logistic;0.01;True;(50, 50);constant;1000;adam;0.7341880011918748;0.06432261910836784;0.7963018978305209;0.0199077525368127
375;logistic;0.01;True;(50, 50);constant;500;adam;0.7341880011918748;0.06432261910836784;0.7963018978305209;0.0199077525368127
379;logistic;0.01;True;(50, 50);adaptive;200;adam;0.7341880011918748;0.06432261910836784;0.7963018978305209;0.0199077525368127
381;logistic;0.01;True;(50, 50);adaptive;500;adam;0.7341880011918748;0.06432261910836784;0.7963018978305209;0.0199077525368127
373;logistic;0.01;True;(50, 50);constant;200;adam;0.7341880011918748;0.06432261910836784;0.7963018978305209;0.0199077525368127
383;logistic;0.01;True;(50, 50);adaptive;1000;adam;0.7341880011918748;0.06432261910836784;0.7963018978305209;0.0199077525368127
634;tanh;0.01;False;(50, 50);adaptive;1000;sgd;0.7339639963785886;0.040413670900371707;0.8291964768039423;0.005859973316178777
563;tanh;0.001;False;(50, 50);adaptive;1000;adam;0.7339568233022049;0.03486084208984634;0.9736864600643301;0.013014578289447729
555;tanh;0.001;False;(50, 50);constant;500;adam;0.7339568233022049;0.03486084208984634;0.9736864600643301;0.013014578289447729
561;tanh;0.001;False;(50, 50);adaptive;500;adam;0.7339568233022049;0.03486084208984634;0.9736864600643301;0.013014578289447729
557;tanh;0.001;False;(50, 50);constant;1000;adam;0.7339568233022049;0.03486084208984634;0.9736864600643301;0.013014578289447729
326;logistic;0.001;False;(100,);constant;500;sgd;0.7338606916403805;0.059802810281213356;0.7987217065079077;0.005318932275699708
254;logistic;0.0001;False;(100,);constant;500;sgd;0.7338606916403805;0.059802810281213356;0.7987217065079077;0.005318932275699708
332;logistic;0.001;False;(100,);adaptive;500;sgd;0.7338606916403805;0.059802810281213356;0.7987217065079077;0.005318932275699708
260;logistic;0.0001;False;(100,);adaptive;500;sgd;0.7338606916403805;0.059802810281213356;0.7987217065079077;0.005318932275699708
490;tanh;0.0001;False;(50, 50);adaptive;1000;sgd;0.7338339283148921;0.040716823476192654;0.8304714652834331;0.00585275965370831
198;relu;0.01;False;(50, 50);adaptive;200;sgd;0.7338266924162228;0.051929288891860895;0.8149177726360458;0.006344256688923948
556;tanh;0.001;False;(50, 50);constant;1000;sgd;0.733731106105021;0.03923916509228607;0.8275108349603627;0.006330083822872387
554;tanh;0.001;False;(50, 50);constant;500;sgd;0.733731106105021;0.03923916509228607;0.8275108349603627;0.006330083822872387
194;relu;0.01;False;(50, 50);constant;500;sgd;0.7337292327969528;0.057345306766256945;0.808319997541971;0.012392907976568392
196;relu;0.01;False;(50, 50);constant;1000;sgd;0.7337292327969528;0.057345306766256945;0.808319997541971;0.012392907976568392
623;tanh;0.01;False;(100,);adaptive;1000;adam;0.7337036227495748;0.035799337687778696;0.9758006016279397;0.009809437900123038
617;tanh;0.01;False;(100,);constant;1000;adam;0.7337036227495748;0.035799337687778696;0.9758006016279397;0.009809437900123038
404;logistic;0.01;False;(100,);adaptive;500;sgd;0.7335273583070471;0.059540558588964565;0.7987058714744688;0.005351104870262106
398;logistic;0.01;False;(100,);constant;500;sgd;0.7335273583070471;0.059540558588964565;0.7987058714744688;0.005351104870262106
212;relu;0.01;False;(50, 100, 50);adaptive;500;sgd;0.7335124200555909;0.04847393485215213;0.8307644744173631;0.008542418052823785
214;relu;0.01;False;(50, 100, 50);adaptive;1000;sgd;0.7335124200555909;0.04847393485215213;0.8307644744173631;0.008542418052823785
116;relu;0.001;False;(100,);adaptive;500;sgd;0.7334501650311434;0.05595051585591664;0.8082028242399554;0.01054980103513121
118;relu;0.001;False;(100,);adaptive;1000;sgd;0.7334501650311434;0.05595051585591664;0.8082028242399554;0.01054980103513121
70;relu;0.0001;False;(50, 100, 50);adaptive;1000;sgd;0.7334398721655118;0.05247242182807783;0.8338790841700752;0.010298994998123602
68;relu;0.0001;False;(50, 100, 50);adaptive;500;sgd;0.7334398721655118;0.05247242182807783;0.8338790841700752;0.010298994998123602
562;tanh;0.001;False;(50, 50);adaptive;1000;sgd;0.733391450438786;0.04108238169993884;0.8302104262663663;0.006391843621502252
632;tanh;0.01;False;(50, 50);adaptive;500;sgd;0.7333826010297514;0.04170098661869596;0.8291139291650035;0.005774789949205476
190;relu;0.01;False;(100,);adaptive;1000;sgd;0.7333777697261901;0.05428364133427416;0.8092128240178837;0.01059801641724356
188;relu;0.01;False;(100,);adaptive;500;sgd;0.7333777697261901;0.05428364133427416;0.8092128240178837;0.01059801641724356
488;tanh;0.0001;False;(50, 50);adaptive;500;sgd;0.733252532966055;0.041993046583762066;0.830335211951691;0.005758906528523011
204;relu;0.01;False;(50, 100, 50);constant;200;sgd;0.7330637053434523;0.047701589603033175;0.8149298991082284;0.012131785041859184
206;relu;0.01;False;(50, 100, 50);constant;500;sgd;0.7330637053434523;0.047701589603033175;0.8149298991082284;0.012131785041859184
208;relu;0.01;False;(50, 100, 50);constant;1000;sgd;0.7330637053434523;0.047701589603033175;0.8149298991082284;0.012131785041859184
180;relu;0.01;False;(100,);constant;200;sgd;0.7328532799969851;0.05733861619739872;0.7873892646598253;0.025187014032843288
182;relu;0.01;False;(100,);constant;500;sgd;0.7328532799969851;0.05733861619739872;0.7873892646598253;0.025187014032843288
184;relu;0.01;False;(100,);constant;1000;sgd;0.7328532799969851;0.05733861619739872;0.7873892646598253;0.025187014032843288
560;tanh;0.001;False;(50, 50);adaptive;500;sgd;0.7328100550899488;0.042341514195595134;0.8300254399911544;0.0062594211352546844
114;relu;0.001;False;(100,);adaptive;200;sgd;0.732772803177311;0.056455963328743766;0.8076224879458828;0.009592870958548133
589;tanh;0.01;True;(50, 50);constant;200;adam;0.7319374687207185;0.03292030485056565;0.8053374488582433;0.01344927682349951
597;tanh;0.01;True;(50, 50);adaptive;500;adam;0.7319374687207185;0.03292030485056565;0.8053374488582433;0.01344927682349951
595;tanh;0.01;True;(50, 50);adaptive;200;adam;0.7319374687207185;0.03292030485056565;0.8053374488582433;0.01344927682349951
593;tanh;0.01;True;(50, 50);constant;1000;adam;0.7319374687207185;0.03292030485056565;0.8053374488582433;0.01344927682349951
591;tanh;0.01;True;(50, 50);constant;500;adam;0.7319374687207185;0.03292030485056565;0.8053374488582433;0.01344927682349951
599;tanh;0.01;True;(50, 50);adaptive;1000;adam;0.7319374687207185;0.03292030485056565;0.8053374488582433;0.01344927682349951
110;relu;0.001;False;(100,);constant;500;sgd;0.7317773792930721;0.057528886679242774;0.7870906768154688;0.024440355147986943
112;relu;0.001;False;(100,);constant;1000;sgd;0.7317773792930721;0.057528886679242774;0.7870906768154688;0.024440355147986943
108;relu;0.001;False;(100,);constant;200;sgd;0.7317773792930721;0.057528886679242774;0.7870906768154688;0.024440355147986943
640;tanh;0.01;False;(50, 100, 50);constant;1000;sgd;0.7317207912605628;0.04860603924857415;0.8230832738791541;0.012612941703186704
568;tanh;0.001;False;(50, 100, 50);constant;1000;sgd;0.7317207912605628;0.04860603924857415;0.8231954941086782;0.012731870082881831
566;tanh;0.001;False;(50, 100, 50);constant;500;sgd;0.7317207912605628;0.04860603924857415;0.8231954941086782;0.012731870082881831
494;tanh;0.0001;False;(50, 100, 50);constant;500;sgd;0.7317207912605628;0.04860603924857415;0.8231337740081758;0.012674513832088423
496;tanh;0.0001;False;(50, 100, 50);constant;1000;sgd;0.7317207912605628;0.04860603924857415;0.8231337740081758;0.012674513832088423
638;tanh;0.01;False;(50, 100, 50);constant;500;sgd;0.7317207912605628;0.04860603924857415;0.8230832738791541;0.012612941703186704
210;relu;0.01;False;(50, 100, 50);adaptive;200;sgd;0.7312373127429956;0.049868139255095326;0.826237115321155;0.006529056190291884
628;tanh;0.01;False;(50, 50);constant;1000;sgd;0.730387053534703;0.04221334999763295;0.8263614391649565;0.005206097253031938
626;tanh;0.01;False;(50, 50);constant;500;sgd;0.730387053534703;0.04221334999763295;0.8263614391649565;0.005206097253031938
552;tanh;0.001;False;(50, 50);constant;200;sgd;0.7301048191091242;0.04627471228734118;0.8107231389025609;0.005046702882109056
624;tanh;0.01;False;(50, 50);constant;200;sgd;0.7301048191091242;0.04627471228734118;0.8102926795406307;0.005158011760135207
630;tanh;0.01;False;(50, 50);adaptive;200;sgd;0.7301048191091242;0.04627471228734118;0.8102926795406307;0.005158011760135207
558;tanh;0.001;False;(50, 50);adaptive;200;sgd;0.7301048191091242;0.04627471228734118;0.8107231389025609;0.005046702882109056
142;relu;0.001;False;(50, 100, 50);adaptive;1000;sgd;0.7296215362557168;0.05021798623590218;0.8289403467750507;0.00671508969218555
140;relu;0.001;False;(50, 100, 50);adaptive;500;sgd;0.7296215362557168;0.05021798623590218;0.8289403467750507;0.00671508969218555
486;tanh;0.0001;False;(50, 50);adaptive;200;sgd;0.7296048191091241;0.04642755621048092;0.8108220144596048;0.005188115212903969
480;tanh;0.0001;False;(50, 50);constant;200;sgd;0.7296048191091241;0.04642755621048092;0.8108220144596048;0.005188115212903969
138;relu;0.001;False;(50, 100, 50);adaptive;200;sgd;0.7292644999019752;0.048940081369251015;0.8274934589181736;0.006147389880953018
482;tanh;0.0001;False;(50, 50);constant;500;sgd;0.7292152923090413;0.037105818780513444;0.8283716584639604;0.005626036477995501
484;tanh;0.0001;False;(50, 50);constant;1000;sgd;0.7292152923090413;0.037105818780513444;0.8283716584639604;0.005626036477995501
633;tanh;0.01;False;(50, 50);adaptive;500;adam;0.7289581049659919;0.036283120044708274;0.9696922090380042;0.015457335495038553
635;tanh;0.01;False;(50, 50);adaptive;1000;adam;0.7289581049659919;0.036283120044708274;0.9696922090380042;0.015457335495038553
629;tanh;0.01;False;(50, 50);constant;1000;adam;0.7289581049659919;0.036283120044708274;0.9696922090380042;0.015457335495038553
627;tanh;0.01;False;(50, 50);constant;500;adam;0.7289581049659919;0.036283120044708274;0.9696922090380042;0.015457335495038553
570;tanh;0.001;False;(50, 100, 50);adaptive;200;sgd;0.728843037024155;0.0481295933316395;0.8120522176257537;0.005942471431661125
498;tanh;0.0001;False;(50, 100, 50);adaptive;200;sgd;0.728843037024155;0.0481295933316395;0.8120522176257537;0.005942471431661125
64;relu;0.0001;False;(50, 100, 50);constant;1000;sgd;0.7286823970615521;0.047360546042761034;0.8194496845064743;0.012150019207938637
62;relu;0.0001;False;(50, 100, 50);constant;500;sgd;0.7286823970615521;0.047360546042761034;0.8194496845064743;0.012150019207938637
642;tanh;0.01;False;(50, 100, 50);adaptive;200;sgd;0.7285979389849393;0.04802100976583459;0.8120522176257537;0.005942471431661125
309;logistic;0.001;True;(50, 50);adaptive;500;adam;0.7282900449587023;0.058839606056400595;0.7871290855934903;0.03410885880754562
305;logistic;0.001;True;(50, 50);constant;1000;adam;0.7282900449587023;0.058839606056400595;0.7871290855934903;0.03410885880754562
303;logistic;0.001;True;(50, 50);constant;500;adam;0.7282900449587023;0.058839606056400595;0.7871290855934903;0.03410885880754562
301;logistic;0.001;True;(50, 50);constant;200;adam;0.7282900449587023;0.058839606056400595;0.7871290855934903;0.03410885880754562
311;logistic;0.001;True;(50, 50);adaptive;1000;adam;0.7282900449587023;0.058839606056400595;0.7871290855934903;0.03410885880754562
307;logistic;0.001;True;(50, 50);adaptive;200;adam;0.7282900449587023;0.058839606056400595;0.7871290855934903;0.03410885880754562
132;relu;0.001;False;(50, 100, 50);constant;200;sgd;0.728037068659898;0.047618757861110146;0.8179411821609165;0.008989533023129534
134;relu;0.001;False;(50, 100, 50);constant;500;sgd;0.728037068659898;0.047618757861110146;0.8179411821609165;0.008989533023129534
136;relu;0.001;False;(50, 100, 50);constant;1000;sgd;0.728037068659898;0.047618757861110146;0.8179411821609165;0.008989533023129534
235;logistic;0.0001;True;(50, 50);adaptive;200;adam;0.7277997086423911;0.057708802530510875;0.786797871079563;0.03397927461273266
229;logistic;0.0001;True;(50, 50);constant;200;adam;0.7277997086423911;0.057708802530510875;0.786797871079563;0.03397927461273266
239;logistic;0.0001;True;(50, 50);adaptive;1000;adam;0.7277997086423911;0.057708802530510875;0.786797871079563;0.03397927461273266
231;logistic;0.0001;True;(50, 50);constant;500;adam;0.7277997086423911;0.057708802530510875;0.786797871079563;0.03397927461273266
233;logistic;0.0001;True;(50, 50);constant;1000;adam;0.7277997086423911;0.057708802530510875;0.786797871079563;0.03397927461273266
237;logistic;0.0001;True;(50, 50);adaptive;500;adam;0.7277997086423911;0.057708802530510875;0.786797871079563;0.03397927461273266
192;relu;0.01;False;(50, 50);constant;200;sgd;0.7274251839046687;0.0591923233629052;0.8055776924383566;0.009700042520609988
492;tanh;0.0001;False;(50, 100, 50);constant;200;sgd;0.7273249491688578;0.05171131084805372;0.811284425128638;0.0071866870189808115
564;tanh;0.001;False;(50, 100, 50);constant;200;sgd;0.7273249491688578;0.05171131084805372;0.811284425128638;0.0071866870189808115
636;tanh;0.01;False;(50, 100, 50);constant;200;sgd;0.7270798511296421;0.05160305352953487;0.811284425128638;0.0071866870189808115
60;relu;0.0001;False;(50, 100, 50);constant;200;sgd;0.7266248749376583;0.047666112392462684;0.8194094182865929;0.012076251903738849
66;relu;0.0001;False;(50, 100, 50);adaptive;200;sgd;0.7248103199341492;0.051452106088566936;0.8280431948135627;0.008020822965119108
637;tanh;0.01;False;(50, 100, 50);constant;200;adam;0.7247253195207929;0.039583261929514356;0.951905365054453;0.007982646505875973
643;tanh;0.01;False;(50, 100, 50);adaptive;200;adam;0.7247253195207929;0.039583261929514356;0.951905365054453;0.007982646505875973
647;tanh;0.01;False;(50, 100, 50);adaptive;1000;adam;0.7226688973283248;0.0421720806580619;0.9624440394059836;0.010103256111777497
645;tanh;0.01;False;(50, 100, 50);adaptive;500;adam;0.7226688973283248;0.0421720806580619;0.9624440394059836;0.010103256111777497
639;tanh;0.01;False;(50, 100, 50);constant;500;adam;0.7226688973283248;0.0421720806580619;0.9624440394059836;0.010103256111777497
641;tanh;0.01;False;(50, 100, 50);constant;1000;adam;0.7226688973283248;0.0421720806580619;0.9624440394059836;0.010103256111777497
497;tanh;0.0001;False;(50, 100, 50);constant;1000;adam;0.7223466685813053;0.047080465604983995;0.965940073445571;0.0051997261176630035
501;tanh;0.0001;False;(50, 100, 50);adaptive;500;adam;0.7223466685813053;0.047080465604983995;0.965940073445571;0.0051997261176630035
503;tanh;0.0001;False;(50, 100, 50);adaptive;1000;adam;0.7223466685813053;0.047080465604983995;0.965940073445571;0.0051997261176630035
495;tanh;0.0001;False;(50, 100, 50);constant;500;adam;0.7223466685813053;0.047080465604983995;0.965940073445571;0.0051997261176630035
493;tanh;0.0001;False;(50, 100, 50);constant;200;adam;0.7217963701643983;0.04694923544158993;0.9549382924961994;0.005924628241347441
499;tanh;0.0001;False;(50, 100, 50);adaptive;200;adam;0.7217963701643983;0.04694923544158993;0.9549382924961994;0.005924628241347441
154;relu;0.01;True;(100,);adaptive;1000;sgd;0.7213610850235699;0.04786163951808017;0.7757480806467292;0.009808996909442045
152;relu;0.01;True;(100,);adaptive;500;sgd;0.7213610850235699;0.04786163951808017;0.7757480806467292;0.009808996909442045
150;relu;0.01;True;(100,);adaptive;200;sgd;0.7213610850235699;0.04786163951808017;0.7757480806467292;0.009808996909442045
16;relu;0.0001;True;(50, 50);constant;1000;sgd;0.7198157308616263;0.04240304729973243;0.7657555760788719;0.016126945750388425
14;relu;0.0001;True;(50, 50);constant;500;sgd;0.7198157308616263;0.04240304729973243;0.7657555760788719;0.016126945750388425
12;relu;0.0001;True;(50, 50);constant;200;sgd;0.7198157308616263;0.04240304729973243;0.7657555760788719;0.016126945750388425
166;relu;0.01;True;(50, 50);adaptive;1000;sgd;0.7195640547195499;0.041970778177356144;0.7670469035239865;0.014559580093176488
162;relu;0.01;True;(50, 50);adaptive;200;sgd;0.7195640547195499;0.041970778177356144;0.7670469035239865;0.014559580093176488
164;relu;0.01;True;(50, 50);adaptive;500;sgd;0.7195640547195499;0.041970778177356144;0.7670469035239865;0.014559580093176488
18;relu;0.0001;True;(50, 50);adaptive;200;sgd;0.7194799776855827;0.04234625975971845;0.7663304565757711;0.016760724035273743
20;relu;0.0001;True;(50, 50);adaptive;500;sgd;0.7194799776855827;0.04234625975971845;0.7663304565757711;0.016760724035273743
22;relu;0.0001;True;(50, 50);adaptive;1000;sgd;0.7194799776855827;0.04234625975971845;0.7663304565757711;0.016760724035273743
433;tanh;0.0001;True;(100,);constant;200;adam;0.7189015090605466;0.05329885966806264;0.8007187828030901;0.02671794352922244
435;tanh;0.0001;True;(100,);constant;500;adam;0.7189015090605466;0.05329885966806264;0.8007187828030901;0.02671794352922244
437;tanh;0.0001;True;(100,);constant;1000;adam;0.7189015090605466;0.05329885966806264;0.8007187828030901;0.02671794352922244
443;tanh;0.0001;True;(100,);adaptive;1000;adam;0.7189015090605466;0.05329885966806264;0.8007187828030901;0.02671794352922244
439;tanh;0.0001;True;(100,);adaptive;200;adam;0.7189015090605466;0.05329885966806264;0.8007187828030901;0.02671794352922244
441;tanh;0.0001;True;(100,);adaptive;500;adam;0.7189015090605466;0.05329885966806264;0.8007187828030901;0.02671794352922244
90;relu;0.001;True;(50, 50);adaptive;200;sgd;0.7185214160319132;0.04289243550724092;0.7657768870422402;0.01604501928419009
94;relu;0.001;True;(50, 50);adaptive;1000;sgd;0.7185214160319132;0.04289243550724092;0.7657768870422402;0.01604501928419009
84;relu;0.001;True;(50, 50);constant;200;sgd;0.7185214160319132;0.04289243550724092;0.7657768870422402;0.01604501928419009
86;relu;0.001;True;(50, 50);constant;500;sgd;0.7185214160319132;0.04289243550724092;0.7657768870422402;0.01604501928419009
88;relu;0.001;True;(50, 50);constant;1000;sgd;0.7185214160319132;0.04289243550724092;0.7657768870422402;0.01604501928419009
92;relu;0.001;True;(50, 50);adaptive;500;sgd;0.7185214160319132;0.04289243550724092;0.7657768870422402;0.01604501928419009
30;relu;0.0001;True;(50, 100, 50);adaptive;200;sgd;0.7184183784498763;0.057254380152566176;0.7798735637402462;0.006253987712654962
32;relu;0.0001;True;(50, 100, 50);adaptive;500;sgd;0.7184183784498763;0.057254380152566176;0.7798735637402462;0.006253987712654962
34;relu;0.0001;True;(50, 100, 50);adaptive;1000;sgd;0.7184183784498763;0.057254380152566176;0.7798735637402462;0.006253987712654962
472;tanh;0.0001;False;(100,);constant;1000;sgd;0.7182018849074339;0.05381868126203602;0.8319249402792183;0.0059852034856156516
544;tanh;0.001;False;(100,);constant;1000;sgd;0.7182018849074339;0.05381868126203602;0.8319249402792183;0.0059852034856156516
585;tanh;0.01;True;(100,);adaptive;500;adam;0.7180538855600783;0.05435026379781685;0.801458276426823;0.029731224021778267
577;tanh;0.01;True;(100,);constant;200;adam;0.7180538855600783;0.05435026379781685;0.801458276426823;0.029731224021778267
587;tanh;0.01;True;(100,);adaptive;1000;adam;0.7180538855600783;0.05435026379781685;0.801458276426823;0.029731224021778267
583;tanh;0.01;True;(100,);adaptive;200;adam;0.7180538855600783;0.05435026379781685;0.801458276426823;0.029731224021778267
581;tanh;0.01;True;(100,);constant;1000;adam;0.7180538855600783;0.05435026379781685;0.801458276426823;0.029731224021778267
579;tanh;0.01;True;(100,);constant;500;adam;0.7180538855600783;0.05435026379781685;0.801458276426823;0.029731224021778267
573;tanh;0.001;False;(50, 100, 50);adaptive;500;adam;0.7180137344924942;0.05344884177254808;0.9661454103555812;0.007542804549311354
569;tanh;0.001;False;(50, 100, 50);constant;1000;adam;0.7180137344924942;0.05344884177254808;0.9661454103555812;0.007542804549311354
567;tanh;0.001;False;(50, 100, 50);constant;500;adam;0.7180137344924942;0.05344884177254808;0.9661454103555812;0.007542804549311354
575;tanh;0.001;False;(50, 100, 50);adaptive;1000;adam;0.7180137344924942;0.05344884177254808;0.9661454103555812;0.007542804549311354
478;tanh;0.0001;False;(100,);adaptive;1000;sgd;0.7179460886571825;0.05047848431303398;0.8337332627553806;0.005618156794509903
160;relu;0.01;True;(50, 50);constant;1000;sgd;0.7176805892803031;0.041712695983590356;0.7658946855837316;0.013271197403615558
156;relu;0.01;True;(50, 50);constant;200;sgd;0.7176805892803031;0.041712695983590356;0.7658946855837316;0.013271197403615558
