;param_bootstrap;param_class_weight;param_criterion;param_max_depth;param_max_features;param_min_samples_leaf;param_min_samples_split;param_n_estimators;mean_test_score;std_test_score;mean_train_score;std_train_score
1914;False;balanced;entropy;10;sqrt;4;10;100;0.7662179655585267;0.06750321678103159;0.8691792787607371;0.003627045307404389
1648;False;balanced;gini;10;sqrt;1;2;200;0.766199766718165;0.061399595438970306;0.9106715514515381;0.004174333493802181
1621;False;balanced;gini;10;auto;1;2;200;0.766199766718165;0.061399595438970306;0.9106715514515381;0.004174333493802181
682;True;balanced;gini;10;sqrt;1;10;200;0.7661722962219034;0.07451471837863322;0.8738455336341169;0.0032850096449223527
655;True;balanced;gini;10;auto;1;10;200;0.7661722962219034;0.07451471837863322;0.8738455336341169;0.0032850096449223527
902;True;balanced;entropy;10;auto;2;2;300;0.7661606559521871;0.06541049550415544;0.8738388051064743;0.0036261388307663976
929;True;balanced;entropy;10;sqrt;2;2;300;0.7661606559521871;0.06541049550415544;0.8738388051064743;0.0036261388307663976
1679;False;balanced;gini;10;log2;1;5;300;0.7661085342881172;0.06857057182789299;0.8970166199143683;0.00391686089611331
1924;False;balanced;entropy;10;log2;1;10;200;0.7660717478792857;0.06779487562037072;0.8803655332184176;0.004430288198213563
1934;False;balanced;entropy;10;log2;2;10;300;0.7660584373178125;0.07125903011217738;0.8733990367448738;0.003915241887875537
1649;False;balanced;gini;10;sqrt;1;2;300;0.7660546226667299;0.06222768462545011;0.9108018169516934;0.004033692933807421
1622;False;balanced;gini;10;auto;1;2;300;0.7660546226667299;0.06222768462545011;0.9108018169516934;0.004033692933807421
957;True;balanced;entropy;10;log2;2;5;100;0.7660406820019;0.07212190577672194;0.8652223482871128;0.004787151004615004
70;True;;gini;;log2;2;10;200;0.7660392357504727;0.0550012829700871;0.8772531092597979;0.0067619429450081325
787;True;balanced;entropy;;log2;1;5;200;0.7660309540428468;0.058440204895885986;0.9797176144267296;0.00234302179023397
1925;False;balanced;entropy;10;log2;1;10;300;0.7660055799571598;0.0699023426611215;0.8797698416281502;0.004835001555932107
934;True;balanced;entropy;10;sqrt;2;10;200;0.7659789952086674;0.06947537412528446;0.864006045719154;0.003294046450561341
907;True;balanced;entropy;10;auto;2;10;200;0.7659789952086674;0.06947537412528446;0.864006045719154;0.003294046450561341
1698;False;balanced;gini;10;log2;4;10;100;0.7659779809446201;0.0680799842384494;0.865091784248359;0.0039620311833313895
1269;False;;entropy;;log2;1;2;100;0.7659779790761819;0.05508524255639035;0.999699827148841;0.00010056884886122964
710;True;balanced;gini;10;log2;1;10;300;0.7659484134792287;0.07091246736722158;0.8688129574420804;0.0029159301266868973
904;True;balanced;entropy;10;auto;2;5;200;0.7659420080252212;0.0663072567531207;0.8723509975198613;0.003157987834866262
931;True;balanced;entropy;10;sqrt;2;5;200;0.7659420080252212;0.0663072567531207;0.8723509975198613;0.003157987834866262
933;True;balanced;entropy;10;sqrt;2;10;100;0.7659285468057982;0.06975311987408163;0.8632208322200008;0.002754883179904333
906;True;balanced;entropy;10;auto;2;10;100;0.7659285468057982;0.06975311987408163;0.8632208322200008;0.002754883179904333
1678;False;balanced;gini;10;log2;1;5;200;0.7659120858631481;0.06382597856290446;0.8966902872067823;0.003420821387024088
1936;False;balanced;entropy;10;log2;4;2;200;0.7658687998815299;0.06489469845961152;0.8645498417000013;0.0038960958015489804
1939;False;balanced;entropy;10;log2;4;5;200;0.7658687998815299;0.06489469845961152;0.8645498417000013;0.0038960958015489804
1669;False;balanced;gini;10;sqrt;4;5;200;0.7658376205913809;0.0693789195595232;0.8763136975875641;0.00444014033209777
1639;False;balanced;gini;10;auto;4;2;200;0.7658376205913809;0.0693789195595232;0.8763136975875641;0.00444014033209777
1642;False;balanced;gini;10;auto;4;5;200;0.7658376205913809;0.0693789195595232;0.8763136975875641;0.00444014033209777
1666;False;balanced;gini;10;sqrt;4;2;200;0.7658376205913809;0.0693789195595232;0.8763136975875641;0.00444014033209777
1768;False;balanced;entropy;;log2;2;5;200;0.7658335927265988;0.060956658178384394;0.9855378796637464;0.0008759927040321415
761;True;balanced;entropy;;sqrt;1;5;300;0.765826420713756;0.05759430029504806;0.9814106473794675;0.0016588061605269516
734;True;balanced;entropy;;auto;1;5;300;0.765826420713756;0.05759430029504806;0.9814106473794675;0.0016588061605269516
1625;False;balanced;gini;10;auto;1;5;300;0.7658223435524064;0.06719237425372587;0.901886167726205;0.00410993237796902
1652;False;balanced;gini;10;sqrt;1;5;300;0.7658223435524064;0.06719237425372587;0.901886167726205;0.00410993237796902
1897;False;balanced;entropy;10;sqrt;1;10;200;0.7657500588841588;0.06784146790749172;0.8857001197963047;0.003665665373821451
1870;False;balanced;entropy;10;auto;1;10;200;0.7657500588841588;0.06784146790749172;0.8857001197963047;0.003665665373821451
1473;False;balanced;gini;;auto;2;10;100;0.7657004847544192;0.060287936758617565;0.9658239284796751;0.002689469234700532
1500;False;balanced;gini;;sqrt;2;10;100;0.7657004847544192;0.060287936758617565;0.9658239284796751;0.002689469234700532
1927;False;balanced;entropy;10;log2;2;2;200;0.7656938126588205;0.06756322171953628;0.8822169876678277;0.004511959314905562
1620;False;balanced;gini;10;auto;1;2;100;0.765668278838001;0.06828740760094755;0.9084932809790864;0.005346668466364052
1647;False;balanced;gini;10;sqrt;1;2;100;0.765668278838001;0.06828740760094755;0.9084932809790864;0.005346668466364052
711;True;balanced;gini;10;log2;2;2;100;0.7656624013974758;0.06918809060228855;0.8710182210816942;0.003963503387542419
1894;False;balanced;entropy;10;sqrt;1;5;200;0.7656576901632274;0.07050772748040375;0.8946938363143099;0.002833479870719227
1867;False;balanced;entropy;10;auto;1;5;200;0.7656576901632274;0.07050772748040375;0.8946938363143099;0.002833479870719227
923;True;balanced;entropy;10;sqrt;1;5;300;0.7655925737015865;0.06854941826358733;0.8807966079744022;0.003819433028461697
896;True;balanced;entropy;10;auto;1;5;300;0.7655925737015865;0.06854941826358733;0.8807966079744022;0.003819433028461697
544;True;balanced;gini;;log2;1;5;200;0.7655432875602242;0.06190192164014606;0.9772287364031869;0.0009036208944383402
709;True;balanced;gini;10;log2;1;10;200;0.7655100203594405;0.07080803740944944;0.8694742341571976;0.002657637556161405
1766;False;balanced;entropy;;log2;2;2;300;0.7655065028047976;0.05847312611898821;0.9890141733152514;0.001480332267780503
1933;False;balanced;entropy;10;log2;2;10;200;0.7654742693867214;0.06970021926685308;0.8730026885816043;0.004078160564553276
777;True;balanced;entropy;;sqrt;4;5;100;0.7654685872808795;0.06475556875266052;0.8915337836317692;0.00304438395503172
750;True;balanced;entropy;;auto;4;5;100;0.7654685872808795;0.06475556875266052;0.8915337836317692;0.00304438395503172
747;True;balanced;entropy;;auto;4;2;100;0.7654685872808795;0.06475556875266052;0.8915337836317692;0.00304438395503172
774;True;balanced;entropy;;sqrt;4;2;100;0.7654685872808795;0.06475556875266052;0.8915337836317692;0.00304438395503172
1651;False;balanced;gini;10;sqrt;1;5;200;0.7654586176764804;0.06480864742808082;0.9017949721327776;0.003880951707500301
1624;False;balanced;gini;10;auto;1;5;200;0.7654586176764804;0.06480864742808082;0.9017949721327776;0.003880951707500301
1683;False;balanced;gini;10;log2;2;2;100;0.7654581038040507;0.06762655013758788;0.8888385950235126;0.003635421394739829
1868;False;balanced;entropy;10;auto;1;5;300;0.7654320394944962;0.06972772416624952;0.8948660074891283;0.003915203296622984
1895;False;balanced;entropy;10;sqrt;1;5;300;0.7654320394944962;0.06972772416624952;0.8948660074891283;0.003915203296622984
1665;False;balanced;gini;10;sqrt;4;2;100;0.7654219476256403;0.0663794442062701;0.8767989886480105;0.0036200206115435457
1668;False;balanced;gini;10;sqrt;4;5;100;0.7654219476256403;0.0663794442062701;0.8767989886480105;0.0036200206115435457
1641;False;balanced;gini;10;auto;4;5;100;0.7654219476256403;0.0663794442062701;0.8767989886480105;0.0036200206115435457
1638;False;balanced;gini;10;auto;4;2;100;0.7654219476256403;0.0663794442062701;0.8767989886480105;0.0036200206115435457
1764;False;balanced;entropy;;log2;2;2;100;0.7653741238708207;0.05503372500940706;0.9882026845629482;0.001676761865809815
486;True;balanced;gini;;auto;1;2;100;0.7653570655559077;0.059078917758433165;0.9996733921773666;0.0001323305940086952
513;True;balanced;gini;;sqrt;1;2;100;0.7653570655559077;0.059078917758433165;0.9996733921773666;0.0001323305940086952
683;True;balanced;gini;10;sqrt;1;10;300;0.7653353268683423;0.0745645109853217;0.8755402268596442;0.0037903404089353284
656;True;balanced;gini;10;auto;1;10;300;0.7653353268683423;0.0745645109853217;0.8755402268596442;0.0037903404089353284
921;True;balanced;entropy;10;sqrt;1;5;100;0.7652924092439155;0.07191385143171464;0.8785752905997327;0.0039015120292712523
894;True;balanced;entropy;10;auto;1;5;100;0.7652924092439155;0.07191385143171464;0.8785752905997327;0.0039015120292712523
1863;False;balanced;entropy;10;auto;1;2;100;0.7652818505789167;0.0694243967608031;0.8998430707972673;0.004710303120629909
1890;False;balanced;entropy;10;sqrt;1;2;100;0.7652818505789167;0.0694243967608031;0.8998430707972673;0.004710303120629909
958;True;balanced;entropy;10;log2;2;5;200;0.7652371828940359;0.06888491343024328;0.8657869866398549;0.004270974102103499
1921;False;balanced;entropy;10;log2;1;5;200;0.7651619560567098;0.06695220009949038;0.8890365915704954;0.004135567457296284
1943;False;balanced;entropy;10;log2;4;10;300;0.7650508156922389;0.07088539821954176;0.8616384487269702;0.004221092261741708
927;True;balanced;entropy;10;sqrt;2;2;100;0.764983800489968;0.06274752788617739;0.8712494291902706;0.003749976412477596
900;True;balanced;entropy;10;auto;2;2;100;0.764983800489968;0.06274752788617739;0.8712494291902706;0.003749976412477596
909;True;balanced;entropy;10;auto;4;2;100;0.7649799177713483;0.07069601918866747;0.8557428126643856;0.005401990487724022
939;True;balanced;entropy;10;sqrt;4;5;100;0.7649799177713483;0.07069601918866747;0.8557428126643856;0.005401990487724022
936;True;balanced;entropy;10;sqrt;4;2;100;0.7649799177713483;0.07069601918866747;0.8557428126643856;0.005401990487724022
912;True;balanced;entropy;10;auto;4;5;100;0.7649799177713483;0.07069601918866747;0.8557428126643856;0.005401990487724022
704;True;balanced;gini;10;log2;1;2;300;0.7649717242992664;0.07051430591577089;0.892684816388512;0.0038720179018209345
705;True;balanced;gini;10;log2;1;5;100;0.7649646619682557;0.06981751299801373;0.8786317544121232;0.004549512686053206
1869;False;balanced;entropy;10;auto;1;10;100;0.7649382881182557;0.07333036583116694;0.8841986203077358;0.004337508008372947
1896;False;balanced;entropy;10;sqrt;1;10;100;0.7649382881182557;0.07333036583116694;0.8841986203077358;0.004337508008372947
1765;False;balanced;entropy;;log2;2;2;200;0.7649184628732468;0.05866550410696586;0.9882916567406961;0.001657790083871285
784;True;balanced;entropy;;log2;1;2;200;0.7648857762498317;0.0569142741569556;0.9996733921773666;0.0001323305940086952
1767;False;balanced;entropy;;log2;2;5;100;0.7648439215721821;0.06030681252749541;0.9850656941410113;0.001014903976527391
677;True;balanced;gini;10;sqrt;1;2;300;0.7648313276549962;0.0664393186043546;0.8974943685554301;0.002768929525266158
650;True;balanced;gini;10;auto;1;2;300;0.7648313276549962;0.0664393186043546;0.8974943685554301;0.002768929525266158
676;True;balanced;gini;10;sqrt;1;2;200;0.7648294731772415;0.06744329907018064;0.8970426352283225;0.00385220357687732
649;True;balanced;gini;10;auto;1;2;200;0.7648294731772415;0.06744329907018064;0.8970426352283225;0.00385220357687732
54;True;;gini;;log2;1;2;100;0.7647251175023095;0.056827874955256014;0.9996733921773666;0.0001323305940086952
783;True;balanced;entropy;;log2;1;2;100;0.7647146881121858;0.05462749791831824;0.9996733921773666;0.0001323305940086952
1763;False;balanced;entropy;;log2;1;10;300;0.7646556624823543;0.05530480438766431;0.9862293594151911;0.001101691452390698
489;True;balanced;gini;;auto;1;5;100;0.7646545567721499;0.059106820415633636;0.9760123413322781;0.001476275050436957
516;True;balanced;gini;;sqrt;1;5;100;0.7646545567721499;0.059106820415633636;0.9760123413322781;0.001476275050436957
925;True;balanced;entropy;10;sqrt;1;10;200;0.7646331584910026;0.07364603107956998;0.8688916000900413;0.003953557602275196
898;True;balanced;entropy;10;auto;1;10;200;0.7646331584910026;0.07364603107956998;0.8688916000900413;0.003953557602275196
1905;False;balanced;entropy;10;sqrt;2;10;100;0.7645809255851505;0.07089934737439436;0.8784376559813263;0.00442494655812477
1878;False;balanced;entropy;10;auto;2;10;100;0.7645809255851505;0.07089934737439436;0.8784376559813263;0.00442494655812477
653;True;balanced;gini;10;auto;1;5;300;0.7645731933766996;0.06589890368162456;0.8879628722864394;0.0034789166976439863
680;True;balanced;gini;10;sqrt;1;5;300;0.7645731933766996;0.06589890368162456;0.8879628722864394;0.0034789166976439863
1938;False;balanced;entropy;10;log2;4;5;100;0.7645660946353775;0.06712608265808997;0.8644909443951005;0.004051212832940341
1935;False;balanced;entropy;10;log2;4;2;100;0.7645660946353775;0.06712608265808997;0.8644909443951005;0.004051212832940341
926;True;balanced;entropy;10;sqrt;1;10;300;0.764519283728768;0.07482371882758235;0.8698855302840961;0.0038752306699749712
899;True;balanced;entropy;10;auto;1;10;300;0.764519283728768;0.07482371882758235;0.8698855302840961;0.0038752306699749712
1922;False;balanced;entropy;10;log2;1;5;300;0.7645006718559809;0.06915718350480396;0.889018811157069;0.004445566627813587
952;True;balanced;entropy;10;log2;1;10;200;0.7643055608184552;0.0701068542538658;0.8641170660195037;0.004031862044384527
654;True;balanced;gini;10;auto;1;10;100;0.7643050526432623;0.07455524558995537;0.8736937367525937;0.0030983656121314125
681;True;balanced;gini;10;sqrt;1;10;100;0.7643050526432623;0.07455524558995537;0.8736937367525937;0.0030983656121314125
951;True;balanced;entropy;10;log2;1;10;100;0.7642797079496942;0.06921488001805082;0.8628200266335477;0.00391244918269927
706;True;balanced;gini;10;log2;1;5;200;0.764275804855738;0.0664004856687735;0.87970719090559;0.004308135117993192
956;True;balanced;entropy;10;log2;2;2;300;0.7642753973934806;0.07170033029610505;0.8669476337402147;0.004627912421581398
1732;False;balanced;entropy;;sqrt;1;5;200;0.7642628517054366;0.05748944754988639;0.9995355709920695;0.00026077852789835055
1705;False;balanced;entropy;;auto;1;5;200;0.7642628517054366;0.05748944754988639;0.9995355709920695;0.00026077852789835055
1923;False;balanced;entropy;10;log2;1;10;100;0.7642530888845743;0.07079320771549091;0.8802770741877538;0.0039530029101841275
1733;False;balanced;entropy;;sqrt;1;5;300;0.7641746462747481;0.055549674890304705;0.9994355616028423;0.00025535207571878295
1706;False;balanced;entropy;;auto;1;5;300;0.7641746462747481;0.055549674890304705;0.9994355616028423;0.00025535207571878295
517;True;balanced;gini;;sqrt;1;5;200;0.7641689851108489;0.06319481329904986;0.9783674302109182;0.0020335982991580553
490;True;balanced;gini;;auto;1;5;200;0.7641689851108489;0.06319481329904986;0.9783674302109182;0.0020335982991580553
1518;False;balanced;gini;;log2;1;10;100;0.7641424064733277;0.058156509985080346;0.9831385145560653;0.0010723087661486802
690;True;balanced;gini;10;sqrt;2;10;100;0.7640908312198549;0.07003250279979392;0.8679230457885027;0.003974071033306066
663;True;balanced;gini;10;auto;2;10;100;0.7640908312198549;0.07003250279979392;0.8679230457885027;0.003974071033306066
1742;False;balanced;entropy;;sqrt;2;5;300;0.7640247310209277;0.06098634936789148;0.9895677968401069;0.0014834081563911562
1715;False;balanced;entropy;;auto;2;5;300;0.7640247310209277;0.06098634936789148;0.9895677968401069;0.0014834081563911562
1497;False;balanced;gini;;sqrt;2;5;100;0.7640048594064102;0.05287374754170797;0.9881531114707609;0.001468430449730457
1470;False;balanced;gini;;auto;2;5;100;0.7640048594064102;0.05287374754170797;0.9881531114707609;0.001468430449730457
1928;False;balanced;entropy;10;log2;2;2;300;0.7639926558895339;0.0677796168156533;0.8817304385975504;0.004553496958220335
954;True;balanced;entropy;10;log2;2;2;100;0.7639642014793152;0.07102121512368698;0.8650603523934874;0.004555482291164885
273;True;;entropy;;sqrt;1;5;100;0.7639317066590777;0.05879858522979364;0.9600942388952737;0.0024089574415201787
246;True;;entropy;;auto;1;5;100;0.7639317066590777;0.05879858522979364;0.9600942388952737;0.0024089574415201787
964;True;balanced;entropy;10;log2;4;2;200;0.7638771978363987;0.06488119923085335;0.8490624750055794;0.005453232407946271
967;True;balanced;entropy;10;log2;4;5;200;0.7638771978363987;0.06488119923085335;0.8490624750055794;0.005453232407946271
57;True;;gini;;log2;1;5;100;0.763871465067496;0.059850757306397794;0.9529098309228944;0.004480271356602726
1032;False;;gini;;log2;1;10;100;0.7638227221432977;0.06225316864112907;0.957141681225551;0.004353496343174037
298;True;;entropy;;log2;1;2;200;0.7637530807637966;0.05706230868973713;0.9996733921773666;0.0001323305940086952
1875;False;balanced;entropy;10;auto;2;5;100;0.7636974186477541;0.06597745259747381;0.8875302148190263;0.004369803913688517
1902;False;balanced;entropy;10;sqrt;2;5;100;0.7636974186477541;0.06597745259747381;0.8875302148190263;0.004369803913688517
1688;False;balanced;gini;10;log2;2;5;300;0.763667025350896;0.06628690820183553;0.8881881363537877;0.004031302893314726
1275;False;;entropy;;log2;1;10;100;0.7635793999462905;0.06440950053680844;0.9641478774285103;0.0033558125669190925
1034;False;;gini;;log2;1;10;300;0.7635297395018699;0.06416191442933196;0.9582773803938116;0.003949566530400227
724;True;balanced;gini;10;log2;4;5;200;0.763517101106755;0.06706996206496108;0.8519582571737578;0.003125131162235661
721;True;balanced;gini;10;log2;4;2;200;0.763517101106755;0.06706996206496108;0.8519582571737578;0.003125131162235661
495;True;balanced;gini;;auto;2;2;100;0.7634542547353975;0.05972836428623012;0.9464838323686088;0.0019259015622628008
522;True;balanced;gini;;sqrt;2;2;100;0.7634542547353975;0.05972836428623012;0.9464838323686088;0.0019259015622628008
788;True;balanced;entropy;;log2;1;5;300;0.7634414386614772;0.06315457089268067;0.9799219435984525;0.0018722944786006802
491;True;balanced;gini;;auto;1;5;300;0.7634364656207808;0.05901474245981399;0.9796208772315336;0.0017883069463924843
518;True;balanced;gini;;sqrt;1;5;300;0.7634364656207808;0.05901474245981399;0.9796208772315336;0.0017883069463924843
1893;False;balanced;entropy;10;sqrt;1;5;100;0.7632840464044222;0.07079261318092696;0.8944213821426119;0.003508882819721811
1866;False;balanced;entropy;10;auto;1;5;100;0.7632840464044222;0.07079261318092696;0.8944213821426119;0.003508882819721811
965;True;balanced;entropy;10;log2;4;2;300;0.7631213792059924;0.07106452014180738;0.8493386035187562;0.00470420743566214
968;True;balanced;entropy;10;log2;4;5;300;0.7631213792059924;0.07106452014180738;0.8493386035187562;0.00470420743566214
1519;False;balanced;gini;;log2;1;10;200;0.7630368103077902;0.0668739799226719;0.9833641574207871;0.0011306902368742441
977;False;;gini;;auto;1;5;300;0.763011879312;0.06113810352886188;0.996091432534825;0.0008688171389995624
1004;False;;gini;;sqrt;1;5;300;0.763011879312;0.06113810352886188;0.996091432534825;0.0008688171389995624
950;True;balanced;entropy;10;log2;1;5;300;0.7630069224423992;0.07180842255089136;0.87370888452726;0.004300648785585069
1463;False;balanced;gini;;auto;1;5;300;0.7629189684871208;0.057641387945543215;0.9993998954271323;0.00025335657032048083
1490;False;balanced;gini;;sqrt;1;5;300;0.7629189684871208;0.057641387945543215;0.9993998954271323;0.00025335657032048083
1689;False;balanced;gini;10;log2;2;10;100;0.7628875118400605;0.0676704731122478;0.8763107201997233;0.003689517994933809
1919;False;balanced;entropy;10;log2;1;2;300;0.762887103022338;0.06809467257097704;0.8960465513873365;0.005233602878462285
1738;False;balanced;entropy;;sqrt;2;2;200;0.7628815076504825;0.06093810497295805;0.9925446231654946;0.0013573862412523897
1711;False;balanced;entropy;;auto;2;2;200;0.7628815076504825;0.06093810497295805;0.9925446231654946;0.0013573862412523897
1033;False;;gini;;log2;1;10;200;0.7628766793972047;0.06334788002350944;0.9577467627143326;0.004780039210151261
1458;False;balanced;gini;;auto;1;2;100;0.7628743241237644;0.052543823461427074;0.999699827148841;0.00010056884886122964
1485;False;balanced;gini;;sqrt;1;2;100;0.7628743241237644;0.052543823461427074;0.999699827148841;0.00010056884886122964
1758;False;balanced;entropy;;log2;1;5;100;0.7628669528891432;0.056174368001842806;0.9993365263530436;0.0003288867206533807
271;True;;entropy;;sqrt;1;2;200;0.762820666843872;0.05581028206374115;0.9996733921773666;0.0001323305940086952
244;True;;entropy;;auto;1;2;200;0.762820666843872;0.05581028206374115;0.9996733921773666;0.0001323305940086952
299;True;;entropy;;log2;1;2;300;0.7627947093836726;0.060673826379563686;0.9996733921773666;0.0001323305940086952
1471;False;balanced;gini;;auto;2;5;200;0.7627446165001818;0.05653179874599105;0.987929175983582;0.0012015773850668496
1498;False;balanced;gini;;sqrt;2;5;200;0.7627446165001818;0.05653179874599105;0.987929175983582;0.0012015773850668496
732;True;balanced;entropy;;auto;1;5;100;0.7627004500917464;0.0598928625234079;0.978397601519927;0.0022287785431066524
759;True;balanced;entropy;;sqrt;1;5;100;0.7627004500917464;0.0598928625234079;0.978397601519927;0.0022287785431066524
249;True;;entropy;;auto;1;10;100;0.7626812336231721;0.05380509943262758;0.9102412627456238;0.007003478825783743
276;True;;entropy;;sqrt;1;10;100;0.7626812336231721;0.05380509943262758;0.9102412627456238;0.007003478825783743
62;True;;gini;;log2;1;10;300;0.7626735758906573;0.06160057010279174;0.9048172232139728;0.005895887356103401
945;True;balanced;entropy;10;log2;1;2;100;0.7626622080208392;0.07081174955528896;0.8832572896955121;0.0029256079658890885
515;True;balanced;gini;;sqrt;1;2;300;0.7626507156013537;0.06330019035464032;0.9996733921773666;0.0001323305940086952
488;True;balanced;gini;;auto;1;2;300;0.7626507156013537;0.06330019035464032;0.9996733921773666;0.0001323305940086952
541;True;balanced;gini;;log2;1;2;200;0.7626077113369558;0.06019520304037544;0.9996733921773666;0.0001323305940086952
67;True;;gini;;log2;2;5;200;0.7625957658668798;0.057862680776022704;0.9001975905560056;0.004807704544892662
948;True;balanced;entropy;10;log2;1;5;100;0.7625565700260245;0.07232733845449064;0.8733141183850275;0.004873232561343843
59;True;;gini;;log2;1;5;300;0.7623734531546594;0.06376608072329926;0.9570293699940565;0.003994585398065664
514;True;balanced;gini;;sqrt;1;2;200;0.762277105599473;0.062394385148637335;0.9996733921773666;0.0001323305940086952
487;True;balanced;gini;;auto;1;2;200;0.762277105599473;0.062394385148637335;0.9996733921773666;0.0001323305940086952
1489;False;balanced;gini;;sqrt;1;5;200;0.7622709505583035;0.06290415335281804;0.9993998235390936;0.00020059927266911516
1462;False;balanced;gini;;auto;1;5;200;0.7622709505583035;0.06290415335281804;0.9993998235390936;0.00020059927266911516
725;True;balanced;gini;10;log2;4;5;300;0.7622617891889563;0.06971173189239069;0.8521061273992687;0.0032011724680285148
722;True;balanced;gini;10;log2;4;2;300;0.7622617891889563;0.06971173189239069;0.8521061273992687;0.0032011724680285148
1270;False;;entropy;;log2;1;2;200;0.7622584256452738;0.056976029323145834;0.999699827148841;0.00010056884886122964
1472;False;balanced;gini;;auto;2;5;300;0.7621904231648521;0.05829093093680292;0.9877566847333682;0.0013340101714007803
1499;False;balanced;gini;;sqrt;2;5;300;0.7621904231648521;0.05829093093680292;0.9877566847333682;0.0013340101714007803
971;True;balanced;entropy;10;log2;4;10;300;0.7621377807228763;0.07207791744344938;0.8485451811223339;0.004756736770839165
31;True;;gini;;sqrt;1;5;200;0.7620669765546569;0.0632832513574537;0.9575060704216277;0.0027486512999482836
4;True;;gini;;auto;1;5;200;0.7620669765546569;0.0632832513574537;0.9575060704216277;0.0027486512999482836
1918;False;balanced;entropy;10;log2;1;2;200;0.762066781726954;0.06882972352307176;0.8957346347197502;0.005138396196076625
8;True;;gini;;auto;1;10;300;0.7620326259745961;0.0630867101785052;0.9080527441396796;0.00483057668481414
35;True;;gini;;sqrt;1;10;300;0.7620326259745961;0.0630867101785052;0.9080527441396796;0.00483057668481414
1038;False;;gini;;log2;2;5;100;0.7619984657250323;0.06069093791878732;0.9553969167747957;0.003947098890252937
1676;False;balanced;gini;10;log2;1;2;300;0.7619586627061047;0.0696032533899284;0.9052036305571031;0.00405417385476637
946;True;balanced;entropy;10;log2;1;2;200;0.761958561715689;0.07259643725810706;0.8837386257838261;0.003235912833623528
255;True;;entropy;;auto;2;5;100;0.7618683486199541;0.053205783271001464;0.9132306662658618;0.006616060498395369
282;True;;entropy;;sqrt;2;5;100;0.7618683486199541;0.053205783271001464;0.9132306662658618;0.006616060498395369
1710;False;balanced;entropy;;auto;2;2;100;0.7618523886860052;0.0603428733443608;0.9927022505157683;0.0007333974552094466
1737;False;balanced;entropy;;sqrt;2;2;100;0.7618523886860052;0.0603428733443608;0.9927022505157683;0.0007333974552094466
1041;False;;gini;;log2;2;10;100;0.7617827667760604;0.056329741228360534;0.9206874520726677;0.005537816967872048
1031;False;;gini;;log2;1;5;300;0.761750514061879;0.059882741694934204;0.9961595641828105;0.0007007725461967916
1932;False;balanced;entropy;10;log2;2;10;100;0.7617044707751042;0.06423917829891164;0.8742246741790298;0.003457677594741394
61;True;;gini;;log2;1;10;200;0.7616907733978872;0.06209302723236512;0.9037574935610138;0.005714697349183117
962;True;balanced;entropy;10;log2;2;10;300;0.7616187729334782;0.07064556240620834;0.8577096546165748;0.003750808135094113
980;False;;gini;;auto;1;10;300;0.7615981831831051;0.0638102769650131;0.9609973071640056;0.003113480090854754
1007;False;;gini;;sqrt;1;10;300;0.7615981831831051;0.0638102769650131;0.9609973071640056;0.003113480090854754
1039;False;;gini;;log2;2;5;200;0.761571086030947;0.061304499798951924;0.9564697834302347;0.004270672569278065
985;False;;gini;;auto;2;5;200;0.7615693620221604;0.05920203004155169;0.9639807136780432;0.003501292771380674
1012;False;;gini;;sqrt;2;5;200;0.7615693620221604;0.05920203004155169;0.9639807136780432;0.003501292771380674
1942;False;balanced;entropy;10;log2;4;10;200;0.7615347566036228;0.06994288791479106;0.8610724442927467;0.004027067173369603
707;True;balanced;gini;10;log2;1;5;300;0.761522007470517;0.07130243370027524;0.8812638864387491;0.0038512214982198965
69;True;;gini;;log2;2;10;100;0.7614927247219717;0.05894068958286809;0.8763335399766572;0.007781064237611047
986;False;;gini;;auto;2;5;300;0.7614920989669848;0.05998243737498332;0.9645551427524305;0.0032166946741092146
1013;False;;gini;;sqrt;2;5;300;0.7614920989669848;0.05998243737498332;0.9645551427524305;0.0032166946741092146
71;True;;gini;;log2;2;10;300;0.7614781054544588;0.05819584534723606;0.878229559246282;0.007917122760265268
1756;False;balanced;entropy;;log2;1;2;200;0.7614549088106105;0.059502169904827866;0.999699827148841;0.00010056884886122964
1755;False;balanced;entropy;;log2;1;2;100;0.7613101528619237;0.06242994920752632;0.999699827148841;0.00010056884886122964
304;True;;entropy;;log2;1;10;200;0.7612727508917425;0.05727312606331011;0.9085861500504635;0.004633277518756955
38;True;;gini;;sqrt;2;2;300;0.7612378712684087;0.05389552708090044;0.9165457848016241;0.004591921947677871
11;True;;gini;;auto;2;2;300;0.7612378712684087;0.05389552708090044;0.9165457848016241;0.004591921947677871
1495;False;balanced;gini;;sqrt;2;2;200;0.7612201780367146;0.0587702564124614;0.9911367856431467;0.0007408090285443617
1468;False;balanced;gini;;auto;2;2;200;0.7612201780367146;0.0587702564124614;0.9911367856431467;0.0007408090285443617
731;True;balanced;entropy;;auto;1;2;300;0.7611944378750348;0.05669896408081096;0.9996733921773666;0.0001323305940086952
758;True;balanced;entropy;;sqrt;1;2;300;0.7611944378750348;0.05669896408081096;0.9996733921773666;0.0001323305940086952
274;True;;entropy;;sqrt;1;5;200;0.7611857524419621;0.06071097251638034;0.9626836697893918;0.0033304503821679357
247;True;;entropy;;auto;1;5;200;0.7611857524419621;0.06071097251638034;0.9626836697893918;0.0033304503821679357
