;param_C;param_class_weight;param_coef0;param_degree;param_gamma;param_kernel;param_probability;param_shrinking;param_tol;mean_test_score;std_test_score;mean_train_score;std_train_score
3087;10;balanced;0.5;2;scale;poly;False;False;0.0001;0.6892372932697871;0.07359687742274294;0.7412266894519387;0.0054605155030170395
3084;10;balanced;0.5;2;scale;poly;False;True;0.001;0.6886976493273146;0.07396560393785555;0.7413376907121212;0.005251882985266979
3085;10;balanced;0.5;2;scale;poly;False;True;0.0001;0.6886976493273146;0.07396560393785555;0.7411755487855165;0.005181281468871668
3080;10;balanced;0.5;2;scale;poly;True;True;0.001;0.6886976493273146;0.07396560393785555;0.7413376907121212;0.005251882985266979
3081;10;balanced;0.5;2;scale;poly;True;True;0.0001;0.6886976493273146;0.07396560393785555;0.7411755487855165;0.005181281468871668
3338;10;balanced;1.0;3;scale;poly;True;False;0.001;0.6880941143485592;0.08828540728641826;0.7704439372452696;0.006711367779227336
3339;10;balanced;1.0;3;scale;poly;True;False;0.0001;0.6880941143485592;0.08828540728641826;0.7704439372452696;0.006711367779227336
3342;10;balanced;1.0;3;scale;poly;False;False;0.001;0.6880941143485592;0.08828540728641826;0.7704439372452696;0.006711367779227336
3343;10;balanced;1.0;3;scale;poly;False;False;0.0001;0.6880941143485592;0.08828540728641826;0.7704439372452696;0.006711367779227336
3347;10;balanced;1.0;3;scale;rbf;True;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3089;10;balanced;0.5;2;scale;rbf;True;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3287;10;balanced;1.0;2;scale;rbf;False;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3286;10;balanced;1.0;2;scale;rbf;False;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3285;10;balanced;1.0;2;scale;rbf;False;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
2897;10;balanced;0.0;2;scale;rbf;True;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
2898;10;balanced;0.0;2;scale;rbf;True;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
2899;10;balanced;0.0;2;scale;rbf;True;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3284;10;balanced;1.0;2;scale;rbf;False;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3283;10;balanced;1.0;2;scale;rbf;True;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
2900;10;balanced;0.0;2;scale;rbf;False;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3282;10;balanced;1.0;2;scale;rbf;True;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3281;10;balanced;1.0;2;scale;rbf;True;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3280;10;balanced;1.0;2;scale;rbf;True;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3216;10;balanced;0.5;4;scale;rbf;True;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3217;10;balanced;0.5;4;scale;rbf;True;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3218;10;balanced;0.5;4;scale;rbf;True;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3219;10;balanced;0.5;4;scale;rbf;True;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3220;10;balanced;0.5;4;scale;rbf;False;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3221;10;balanced;0.5;4;scale;rbf;False;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3088;10;balanced;0.5;2;scale;rbf;True;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3092;10;balanced;0.5;2;scale;rbf;False;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
2896;10;balanced;0.0;2;scale;rbf;True;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3154;10;balanced;0.5;3;scale;rbf;True;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3349;10;balanced;1.0;3;scale;rbf;False;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3350;10;balanced;1.0;3;scale;rbf;False;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3351;10;balanced;1.0;3;scale;rbf;False;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3159;10;balanced;0.5;3;scale;rbf;False;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3158;10;balanced;0.5;3;scale;rbf;False;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3157;10;balanced;0.5;3;scale;rbf;False;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3156;10;balanced;0.5;3;scale;rbf;False;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3155;10;balanced;0.5;3;scale;rbf;True;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3153;10;balanced;0.5;3;scale;rbf;True;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3091;10;balanced;0.5;2;scale;rbf;True;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3152;10;balanced;0.5;3;scale;rbf;True;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3346;10;balanced;1.0;3;scale;rbf;True;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3223;10;balanced;0.5;4;scale;rbf;False;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3344;10;balanced;1.0;3;scale;rbf;True;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3095;10;balanced;0.5;2;scale;rbf;False;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3094;10;balanced;0.5;2;scale;rbf;False;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3093;10;balanced;0.5;2;scale;rbf;False;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3348;10;balanced;1.0;3;scale;rbf;False;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3090;10;balanced;0.5;2;scale;rbf;True;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3345;10;balanced;1.0;3;scale;rbf;True;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3222;10;balanced;0.5;4;scale;rbf;False;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3413;10;balanced;1.0;4;scale;rbf;False;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
2962;10;balanced;0.0;3;scale;rbf;True;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
2963;10;balanced;0.0;3;scale;rbf;True;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
2964;10;balanced;0.0;3;scale;rbf;False;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
2965;10;balanced;0.0;3;scale;rbf;False;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
2966;10;balanced;0.0;3;scale;rbf;False;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
2967;10;balanced;0.0;3;scale;rbf;False;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
2901;10;balanced;0.0;2;scale;rbf;False;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
2903;10;balanced;0.0;2;scale;rbf;False;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3414;10;balanced;1.0;4;scale;rbf;False;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
2960;10;balanced;0.0;3;scale;rbf;True;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3415;10;balanced;1.0;4;scale;rbf;False;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3024;10;balanced;0.0;4;scale;rbf;True;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3025;10;balanced;0.0;4;scale;rbf;True;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3031;10;balanced;0.0;4;scale;rbf;False;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3030;10;balanced;0.0;4;scale;rbf;False;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3029;10;balanced;0.0;4;scale;rbf;False;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3028;10;balanced;0.0;4;scale;rbf;False;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3027;10;balanced;0.0;4;scale;rbf;True;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
2961;10;balanced;0.0;3;scale;rbf;True;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
2902;10;balanced;0.0;2;scale;rbf;False;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3026;10;balanced;0.0;4;scale;rbf;True;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3412;10;balanced;1.0;4;scale;rbf;False;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3408;10;balanced;1.0;4;scale;rbf;True;True;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3409;10;balanced;1.0;4;scale;rbf;True;True;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3410;10;balanced;1.0;4;scale;rbf;True;False;0.001;0.6832671474308382;0.08183484093169756;0.7600720876938233;0.006525524152075633
3411;10;balanced;1.0;4;scale;rbf;True;False;0.0001;0.6832671474308382;0.08183484093169756;0.7601186963798059;0.006488973267601531
3148;10;balanced;0.5;3;scale;poly;False;True;0.001;0.6799969306204457;0.09402485155963118;0.7600677275146097;0.0053694365322726105
3145;10;balanced;0.5;3;scale;poly;True;True;0.0001;0.6799969306204457;0.09402485155963118;0.7600677275146097;0.0053694365322726105
3144;10;balanced;0.5;3;scale;poly;True;True;0.001;0.6799969306204457;0.09402485155963118;0.7600677275146097;0.0053694365322726105
3149;10;balanced;0.5;3;scale;poly;False;True;0.0001;0.6799969306204457;0.09402485155963118;0.7600677275146097;0.0053694365322726105
3150;10;balanced;0.5;3;scale;poly;False;False;0.001;0.6767977645704326;0.09528396576236088;0.7601605446205537;0.004716673910867828
3151;10;balanced;0.5;3;scale;poly;False;False;0.0001;0.6767977645704326;0.09528396576236088;0.7601605446205537;0.004716673910867828
3146;10;balanced;0.5;3;scale;poly;True;False;0.001;0.6767977645704326;0.09528396576236088;0.7601605446205537;0.004716673910867828
3147;10;balanced;0.5;3;scale;poly;True;False;0.0001;0.6767977645704326;0.09528396576236088;0.7601605446205537;0.004716673910867828
3215;10;balanced;0.5;4;scale;poly;False;False;0.0001;0.6744058581657202;0.09016256489282534;0.763276132678014;0.015747373554181588
3214;10;balanced;0.5;4;scale;poly;False;False;0.001;0.6744058581657202;0.09016256489282534;0.763276132678014;0.015747373554181588
3211;10;balanced;0.5;4;scale;poly;True;False;0.0001;0.6744058581657202;0.09016256489282534;0.763276132678014;0.015747373554181588
3210;10;balanced;0.5;4;scale;poly;True;False;0.001;0.6744058581657202;0.09016256489282534;0.763276132678014;0.015747373554181588
3407;10;balanced;1.0;4;scale;poly;False;False;0.0001;0.6734627053998763;0.08424519894554025;0.7600802766073279;0.026365407581372766
3402;10;balanced;1.0;4;scale;poly;True;False;0.001;0.6734627053998763;0.08424519894554025;0.7600802766073279;0.026365407581372766
3406;10;balanced;1.0;4;scale;poly;False;False;0.001;0.6734627053998763;0.08424519894554025;0.7600802766073279;0.026365407581372766
3403;10;balanced;1.0;4;scale;poly;True;False;0.0001;0.6734627053998763;0.08424519894554025;0.7600802766073279;0.026365407581372766
1010;0.1;balanced;1.0;2;auto;rbf;True;False;0.001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
947;0.1;balanced;0.5;4;auto;rbf;True;False;0.0001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
948;0.1;balanced;0.5;4;auto;rbf;False;True;0.001;0.6722439954066107;0.06561043503304853;0.7285878017182604;0.007157178052704297
946;0.1;balanced;0.5;4;auto;rbf;True;False;0.001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
945;0.1;balanced;0.5;4;auto;rbf;True;True;0.0001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
949;0.1;balanced;0.5;4;auto;rbf;False;True;0.0001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
950;0.1;balanced;0.5;4;auto;rbf;False;False;0.001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
626;0.1;balanced;0.0;2;auto;rbf;True;False;0.001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
951;0.1;balanced;0.5;4;auto;rbf;False;False;0.0001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
944;0.1;balanced;0.5;4;auto;rbf;True;True;0.001;0.6722439954066107;0.06561043503304853;0.7285878017182604;0.007157178052704297
1009;0.1;balanced;1.0;2;auto;rbf;True;True;0.0001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
1012;0.1;balanced;1.0;2;auto;rbf;False;True;0.001;0.6722439954066107;0.06561043503304853;0.7285878017182604;0.007157178052704297
1011;0.1;balanced;1.0;2;auto;rbf;True;False;0.0001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
886;0.1;balanced;0.5;3;auto;rbf;False;False;0.001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
1013;0.1;balanced;1.0;2;auto;rbf;False;True;0.0001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
1014;0.1;balanced;1.0;2;auto;rbf;False;False;0.001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
1015;0.1;balanced;1.0;2;auto;rbf;False;False;0.0001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
1072;0.1;balanced;1.0;3;auto;rbf;True;True;0.001;0.6722439954066107;0.06561043503304853;0.7285878017182604;0.007157178052704297
1073;0.1;balanced;1.0;3;auto;rbf;True;True;0.0001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
1074;0.1;balanced;1.0;3;auto;rbf;True;False;0.001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
1075;0.1;balanced;1.0;3;auto;rbf;True;False;0.0001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
1076;0.1;balanced;1.0;3;auto;rbf;False;True;0.001;0.6722439954066107;0.06561043503304853;0.7285878017182604;0.007157178052704297
1077;0.1;balanced;1.0;3;auto;rbf;False;True;0.0001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
1078;0.1;balanced;1.0;3;auto;rbf;False;False;0.001;0.6722439954066107;0.06561043503304853;0.7286103141000704;0.007166225943177434
